Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1:Zone Operative Temperature [C](Hourly),SPACE2-1:Zone Operative Temperature [C](Hourly),SPACE3-1:Zone Operative Temperature [C](Hourly),SPACE4-1:Zone Operative Temperature [C](Hourly),SPACE5-1:Zone Operative Temperature [C](Hourly)
 10/25  13:00:00,17.8875,24.56297676,27.51507426,23.71534806,23.64007603,22.673313
 10/25  14:00:00,18.3,25.71500812,26.23385696,23.94630331,24.00768157,22.94169605
 10/25  15:00:00,17.9875,26.79574681,25.33926803,23.92940865,24.59317834,23.1628594
 10/25  16:00:00,17.425,27.44060224,24.68719734,23.73837595,25.44476086,23.3307996
 10/25  17:00:00,16.2,26.25028591,24.00636071,23.31310348,25.1567302,23.37099698
 10/25  18:00:00,14.85,24.45013974,23.15285015,22.64171797,23.992814,23.21798444
 10/25  19:00:00,14.4,23.09725546,22.45370211,22.10773276,22.90575511,22.93889677
 10/25  20:00:00,14.4,22.31841023,21.9763208,21.75335967,22.21569158,22.66425381
 10/25  21:00:00,14.4,21.84884569,21.64598776,21.49623254,21.77928732,22.42732953
 10/25  22:00:00,14.4,21.5351553,21.40255375,21.29724375,21.47719845,22.21621728
 10/25  23:00:00,14.0875,21.30677664,21.21079066,21.13149134,21.25243419,22.03951356
 10/25  24:00:00,13.2125,21.11235055,21.03696549,20.97009134,21.05910954,21.9007475
 10/26  01:00:00,13.1125,20.96652895,20.89475548,20.84355416,20.90611118,21.78363299
 10/26  02:00:00,11.925,20.81106324,20.74731708,20.69966182,20.75375458,21.6810348
 10/26  03:00:00,11.1,20.64308936,20.58781574,20.5369688,20.5936448,21.58475665
 10/26  04:00:00,10.7875,20.51788118,20.46206763,20.41621942,20.46709957,21.49507279
 10/26  05:00:00,10.225,20.39478715,20.34296602,20.29733503,20.3461509,21.41465402
 10/26  06:00:00,10.375,20.31506745,20.25998833,20.22124066,20.2582694,21.34386641
 10/26  07:00:00,10.9125,20.30575722,20.61081764,20.28021716,20.23915891,21.28803001
 10/26  08:00:00,12.475,20.55255351,23.10947793,20.68756857,20.48989469,21.29149864
 10/26  09:00:00,15.05,21.13326032,26.12537111,21.1981374,20.99833268,21.39911036
 10/26  10:00:00,16.7875,21.95212002,28.0909469,21.86403889,21.64239547,21.60861976
 10/26  11:00:00,17.8875,22.79095639,28.74226568,22.55829281,22.34099706,21.89894875
 10/26  12:00:00,18.9875,23.63182717,28.50086674,23.23226974,23.04995728,22.24833641
 10/26  13:00:00,20.4625,24.57250653,27.51415997,23.85278865,23.7370749,22.59964175
 10/26  14:00:00,21.7875,25.91372307,26.40109653,24.19025714,24.21552198,22.91412528
 10/26  15:00:00,22.575,27.12543576,25.68815491,24.33094917,24.95230243,23.20220448
 10/26  16:00:00,21.05,27.45341667,25.09653263,24.18653138,25.65053896,23.43334905
 10/26  17:00:00,19.3125,25.85434679,24.22894442,23.55557655,24.83434999,23.46603997
 10/26  18:00:00,17.525,24.20215859,23.3521711,22.89238436,23.70538906,23.27774095
 10/26  19:00:00,16.325,23.14730573,22.69527746,22.37425844,22.90391466,23.01853279
 10/26  20:00:00,15.7875,22.46144075,22.2078111,21.99861329,22.32362854,22.76349295
 10/26  21:00:00,15.225,21.9965634,21.84635344,21.70109972,21.90953247,22.53311528
 10/26  22:00:00,14.625,21.65958596,21.55856443,21.4516744,21.59355524,22.32566047
 10/26  23:00:00,14.0875,21.40864797,21.32649121,21.24667474,21.34545061,22.13482427
 10/26  24:00:00,13.2125,21.1850429,21.11871292,21.0507412,21.12977297,21.97433457
 10/27  01:00:00,12.425,20.98630627,20.92986336,20.86929356,20.9361304,21.83640989
 10/27  02:00:00,12.8875,20.86683553,20.80930997,20.76827756,20.81485976,21.71733503
 10/27  03:00:00,12.3,20.75815292,20.72103178,20.6846215,20.72230539,21.61882009
 10/27  04:00:00,12.0125,20.67292478,20.65089128,20.61955677,20.65496725,21.54124574
 10/27  05:00:00,11.8875,20.62021994,20.59472301,20.56573053,20.59889602,21.48779844
 10/27  06:00:00,12.0125,20.56220497,20.52942246,20.49512281,20.52878538,21.44884452
 10/27  07:00:00,11.8875,20.5409898,20.63652551,20.50380889,20.50876538,21.41596213
 10/27  08:00:00,12.7,20.71840318,21.83848178,20.81875784,20.7475645,21.41837162
 10/27  09:00:00,13.675,21.14559177,23.73504869,21.30818204,21.23087559,21.50182197
 10/27  10:00:00,14.5875,21.38439205,23.58529339,21.61666014,21.54963363,21.62604625
 10/27  11:00:00,16.0625,21.53395912,22.92393154,21.81163287,21.76940698,21.72302013
 10/27  12:00:00,16.7,21.89256671,23.03241644,22.21212699,22.17559878,21.82174943
 10/27  13:00:00,16.325,22.85349139,23.80923928,22.79806152,22.77583799,21.98842877
 10/27  14:00:00,16.1,23.46924373,23.81721459,23.12579957,23.16989998,22.23373265
 10/27  15:00:00,16.7875,23.32795429,23.56914074,23.09762535,23.25183508,22.42777914
 10/27  16:00:00,16.2,22.87918709,23.12057297,22.78230874,22.97384755,22.49743862
 10/27  17:00:00,15.6,22.29536258,22.48962324,22.23642067,22.40393244,22.45301724
 10/27  18:00:00,15.225,21.92554783,22.03538633,21.87295703,21.99063286,22.34440432
 10/27  19:00:00,14.625,21.65458381,21.730673,21.61626465,21.70593405,22.22056551
 10/27  20:00:00,14.4,21.45042435,21.50070977,21.41403678,21.48638709,22.09932565
 10/27  21:00:00,14.4,21.31031122,21.34133216,21.27560477,21.33297901,21.99604925
 10/27  22:00:00,14.4,21.22730125,21.24513879,21.19724137,21.23827671,21.90987695
 10/27  23:00:00,14.775,21.18199512,21.18449208,21.14985116,21.1783133,21.84138675
 10/27  24:00:00,15,21.14521842,21.14125221,21.11465719,21.13690348,21.78831396
 10/28  01:00:00,15,21.11182825,21.10521306,21.08199086,21.10170774,21.74686913
 10/28  02:00:00,14.625,21.07203609,21.06695567,21.04346382,21.06454036,21.71494899
 10/28  03:00:00,13.7125,20.99752212,21.00081884,20.97331146,21.00231967,21.68743763
 10/28  04:00:00,12.9875,20.92122175,20.92861242,20.89766943,20.93203413,21.659795
 10/28  05:00:00,13.1125,20.88329008,20.88356105,20.85614329,20.88797136,21.63172698
 10/28  06:00:00,13.3,20.86509544,20.85704242,20.8351973,20.86169365,21.60576369
 10/28  07:00:00,13.3,20.85059176,20.84425455,20.82639722,20.84933823,21.58307263
 10/28  08:00:00,13.675,20.91532224,20.96979671,20.95227038,20.96482529,21.57212952
 10/28  09:00:00,14.2125,21.11174692,21.34116271,21.26288289,21.26448814,21.59659586
 10/28  10:00:00,14.4,21.36313541,21.87528697,21.57322248,21.57702406,21.65837176
 10/28  11:00:00,14.775,22.06177977,23.91530107,22.24315324,22.22949041,21.79815801
 10/28  12:00:00,14.625,22.44455396,24.36907938,22.72020853,22.72020583,22.02379269
 10/28  13:00:00,14.4,22.52295085,23.93544819,22.87911679,22.91505994,22.20917347
 10/28  14:00:00,14.775,22.67345177,23.56676584,22.92369715,22.9976267,22.33355298
 10/28  15:00:00,15.375,23.67750531,23.4718022,23.0582435,23.43744908,22.439553
 10/28  16:00:00,15.225,23.88085865,23.22365063,22.89952527,23.61853787,22.56732608
 10/28  17:00:00,14.3125,22.99931852,22.61347173,22.32469267,22.91690563,22.57216432
 10/28  18:00:00,13.9,22.23164743,22.03292297,21.82774617,22.202517,22.45394134
 10/28  19:00:00,13.525,21.74367854,21.65220577,21.50842214,21.74284528,22.29208248
 10/28  20:00:00,13.3,21.43505523,21.39856676,21.29492775,21.4499564,22.1276447
 10/28  21:00:00,12.9875,21.23598764,21.21852369,21.14212846,21.24930997,21.99020832
 10/28  22:00:00,13.1125,21.0919313,21.07838349,21.01820808,21.09689699,21.88128644
 10/28  23:00:00,12.9875,20.98143335,20.96346483,20.91376582,20.97462922,21.79249754
 10/28  24:00:00,12.8,20.87954446,20.86202184,20.81731873,20.86863842,21.7165681
 10/29  01:00:00,12.425,20.7902849,20.7723573,20.73071259,20.77644528,21.65034513
 10/29  02:00:00,11.8875,20.69380442,20.67901145,20.6364781,20.6815459,21.5916448
 10/29  03:00:00,11.7,20.61048159,20.59187069,20.54942844,20.59345641,21.53833493
 10/29  04:00:00,11.7,20.54819942,20.51584163,20.47549288,20.51709575,21.4892387
 10/29  05:00:00,11.7,20.49653713,20.46240269,20.42541946,20.46289003,21.44348096
 10/29  06:00:00,11.7,20.45322033,20.42606431,20.39196374,20.42554596,21.40245954
 10/29  07:00:00,11.325,20.43196229,20.69559552,20.42332305,20.40851588,21.3724097
 10/29  08:00:00,12.1625,20.64857858,23.09428519,20.78019671,20.6333838,21.39542056
 10/29  09:00:00,13.4875,21.16242264,26.10285357,21.23124758,21.08058338,21.5139256
 10/29  10:00:00,14.2125,21.87645464,28.01215166,21.81545169,21.64251595,21.71772632
 10/29  11:00:00,14.775,22.58999018,28.48722789,22.42776018,22.25878844,21.98583373
 10/29  12:00:00,15.6875,23.24616155,28.01576998,22.98340602,22.84659363,22.26866937
 10/29  13:00:00,15.7875,24.01929645,26.96183027,23.37373918,23.30559009,22.52625056
 10/29  14:00:00,15.9125,25.17822235,25.7017489,23.55089733,23.61376302,22.75459906
 10/29  15:00:00,16.1,26.18680891,24.86165216,23.53442157,24.16611974,22.94533689
 10/29  16:00:00,15.7875,26.53364629,24.22304098,23.32270286,24.81152177,23.09015613
 10/29  17:00:00,14.5375,24.91149206,23.33702027,22.66232236,23.96295789,23.07318968
 10/29  18:00:00,13.525,23.3076568,22.49407181,22.0344287,22.85387239,22.86358235
 10/29  19:00:00,12.9875,22.31273596,21.91309978,21.62068298,22.10337319,22.6007706
 10/29  20:00:00,13.1125,21.75701387,21.53497557,21.34134074,21.64142901,22.3594395
 10/29  21:00:00,12.9875,21.39871922,21.26447656,21.13013277,21.32482219,22.1440558
 10/29  22:00:00,12.425,21.11905368,21.04254035,20.93840559,21.07609411,21.96967865
 10/29  23:00:00,12.2,20.91988182,20.87167011,20.78786551,20.89024291,21.83113094
 10/29  24:00:00,11.8875,20.77473882,20.73551964,20.66713503,20.74620931,21.71903153
 10/30  01:00:00,12.0125,20.6708119,20.63185585,20.57506267,20.63804696,21.62703933
 10/30  02:00:00,11.8875,20.59393588,20.55147955,20.50317541,20.5550559,21.55120461
 10/30  03:00:00,11.0125,20.49630257,20.45613288,20.40809383,20.45853951,21.48732801
 10/30  04:00:00,10.6,20.40659075,20.36640376,20.31986125,20.36830336,21.42926317
 10/30  05:00:00,10.6,20.33800821,20.29775105,20.25436449,20.29855157,21.37556623
 10/30  06:00:00,10.9125,20.29428731,20.2506357,20.21152721,20.25063629,21.32762615
 10/30  07:00:00,10.7875,20.28129809,20.52579838,20.24892541,20.23597251,21.29092488
 10/30  08:00:00,11.6,20.49862124,22.98165461,20.60401638,20.45610807,21.30782485
 10/30  09:00:00,13.2625,21.02877354,26.11110433,21.05420966,20.89383983,21.42162996
 10/30  10:00:00,14.5875,21.78816996,28.32056429,21.62759895,21.43440908,21.62520755
 10/30  11:00:00,15,22.61025417,29.19077178,22.24176591,22.04565675,21.91285578
 10/30  12:00:00,15.375,23.37468823,28.86272441,22.74864532,22.57587528,22.23443358
 10/30  13:00:00,16.975,24.43564794,27.61212012,23.19779133,23.09427598,22.55037623
 10/30  14:00:00,17.425,25.7891361,26.11972514,23.45273892,23.5002286,22.83043036
 10/30  15:00:00,17.2,27.03305198,25.15615823,23.51600534,24.22870495,23.07480127
 10/30  16:00:00,16.2,27.54776643,24.4604645,23.36793501,25.14006835,23.26492949
 10/30  17:00:00,14.5375,25.71007092,23.55458473,22.74766288,24.34134433,23.2738494
 10/30  18:00:00,13.2125,23.81627508,22.68755135,22.13638499,23.15050387,23.05481821
 10/30  19:00:00,12.425,22.61220179,22.04575558,21.69897207,22.29922297,22.76268039
 10/30  20:00:00,12.2,21.91946344,21.61273461,21.38353049,21.75360076,22.49585025
 10/30  21:00:00,11.8875,21.46145165,21.28965374,21.12972013,21.36967424,22.25263254
 10/30  22:00:00,11.325,21.13392644,21.031782,20.91277085,21.07743972,22.04012873
 10/30  23:00:00,11.1,20.90595147,20.83311874,20.74145577,20.85999562,21.87233076
 10/30  24:00:00,10.7875,20.73773481,20.67482148,20.60387434,20.69097941,21.73483979
 10/31  01:00:00,10.6,20.60492757,20.54461356,20.48866383,20.55063355,21.61908091
 10/31  02:00:00,9.85,20.46470401,20.41073786,20.35992019,20.41309011,21.51849961
 10/31  03:00:00,9.4,20.32362482,20.27581382,20.22424359,20.28080794,21.42578361
 10/31  04:00:00,9.0875,20.22191176,20.17151266,20.12483846,20.17599015,21.3431453
 10/31  05:00:00,8.2125,20.10134432,20.05679637,20.00779781,20.0604016,21.27165265
 10/31  06:00:00,8.8,20.03054965,19.98237751,19.93809068,19.98475441,21.20684419
 10/31  07:00:00,9.0875,20.02763943,20.19171242,19.9758655,19.97259978,21.15620147
 10/31  08:00:00,10.65,20.23806926,21.92364222,20.32931638,20.21238782,21.15449525
 10/31  09:00:00,12.7,20.71691102,23.44222418,20.84538203,20.72814284,21.23137357
 10/31  10:00:00,13.9875,21.47949668,25.72779085,21.52445609,21.39128145,21.40593488
 10/31  11:00:00,14.4,22.0123996,25.97722564,22.15712363,22.02868251,21.65800993
 10/31  12:00:00,14.4,22.52247416,25.72855779,22.71340035,22.62063539,21.92699968
 10/31  13:00:00,15.8375,22.86589849,25.00282224,23.02365181,22.98341883,22.16908415
 10/31  14:00:00,16.325,22.72648708,24.04504516,22.86356033,22.89446844,22.33327409
 10/31  15:00:00,14.725,22.50427367,23.40001414,22.68299872,22.77758847,22.39005635
 10/31  16:00:00,13.525,22.147962,22.7719633,22.30886815,22.44201441,22.37896243
 10/31  17:00:00,13.675,21.76566507,22.1303829,21.83635043,21.9500231,22.2921
 10/31  18:00:00,14.2125,21.55286999,21.74665992,21.56664104,21.64499518,22.16385957
 10/31  19:00:00,14.775,21.4144459,21.51127968,21.40101846,21.45311843,22.04219891
 10/31  20:00:00,14.625,21.28438194,21.31746327,21.24205075,21.28452087,21.94190356
 10/31  21:00:00,13.7125,21.13636895,21.14751276,21.08582541,21.12816641,21.85224526
 10/31  22:00:00,13.175,21.0015517,21.0087289,20.95635658,20.99766791,21.76885471
 10/31  23:00:00,13.0375,20.90579708,20.90461847,20.86341608,20.89653235,21.69565326
 10/31  24:00:00,12.875,20.8304282,20.82117332,20.78673782,20.81567463,21.63478028
 11/01  01:00:00,12.7375,20.72862082,20.70544048,20.66906609,20.70320395,21.5564554
 11/01  02:00:00,12.575,20.54366252,20.50870639,20.46784686,20.50877185,21.39191157
 11/01  03:00:00,12.4375,20.38484869,20.33795328,20.29542071,20.33679352,21.2364066
 11/01  04:00:00,12.275,20.25515993,20.19923553,20.16040581,20.19722498,21.11496843
 11/01  05:00:00,10.825,20.10114084,20.04784568,20.00223355,20.04668636,21.0187917
 11/01  06:00:00,10,19.94897124,19.89989077,19.84990709,19.8987609,20.93540322
 11/01  07:00:00,10,19.873892,20.12076058,19.82753762,19.81727444,20.86418056
 11/01  08:00:00,11.375,20.04457597,22.55123757,20.13384072,19.97744861,20.84747482
 11/01  09:00:00,13.95,20.56842078,25.57334859,20.5893579,20.41139072,20.92863213
 11/01  10:00:00,15.6875,21.37227651,27.92702603,21.19267876,20.97990759,21.11775465
 11/01  11:00:00,16.7875,22.26348809,28.94001828,21.82239926,21.60314829,21.40594208
 11/01  12:00:00,17.8875,23.10792639,28.61238494,22.40678086,22.2088501,21.74504968
 11/01  13:00:00,19.3625,24.2527176,27.37253368,22.88664675,22.76066381,22.08616673
 11/01  14:00:00,20.375,25.73675012,25.9437935,23.22120803,23.24378106,22.39856029
 11/01  15:00:00,20.6,27.07767581,25.09447112,23.40773095,24.08125405,22.69414584
 11/01  16:00:00,20.6,27.50153814,24.54557579,23.39868455,25.00412089,22.92275614
 11/01  17:00:00,18.85,25.78309954,23.70572833,22.89943294,24.34830992,23.00039521
 11/01  18:00:00,16.7375,24.01249913,22.87732354,22.32913568,23.27681091,22.83791191
 11/01  19:00:00,15.7875,22.82324883,22.21984991,21.84889122,22.45835426,22.57687967
 11/01  20:00:00,15.225,22.05870639,21.72807075,21.48743186,21.86254642,22.31402899
 11/01  21:00:00,15,21.56931842,21.36465624,21.2047526,21.43848877,22.07445686
 11/01  22:00:00,13.625,21.19512439,21.05146818,20.93571176,21.09380256,21.86118503
 11/01  23:00:00,13.1125,20.88636528,20.78498304,20.69267538,20.80980321,21.65555825
 11/01  24:00:00,12.6125,20.66248516,20.58039985,20.50701354,20.59366489,21.47572077
 11/02  01:00:00,12.2,20.4685682,20.39965405,20.3371916,20.40606346,21.32745615
 11/02  02:00:00,11.5125,20.30228405,20.23799903,20.18393847,20.24368745,21.20309795
 11/02  03:00:00,10.7875,20.15269547,20.09107337,20.04156229,20.09312508,21.09700495
 11/02  04:00:00,10.225,20.0195749,19.95956728,19.91410481,19.9592825,21.00349517
 11/02  05:00:00,10.375,19.92087982,19.8560473,19.81686543,19.85547978,20.91786946
 11/02  06:00:00,10.225,19.8460692,19.77482332,19.74336973,19.77586041,20.84275411
 11/02  07:00:00,10.375,19.79484662,20.00767501,19.74449556,19.72633565,20.77993469
 11/02  08:00:00,11.6,19.99700467,22.40533596,20.08465274,19.93002179,20.77098495
 11/02  09:00:00,13.2625,20.5345326,25.23910639,20.58052979,20.41201377,20.86620435
 11/02  10:00:00,14.5875,21.28349651,27.59167776,21.13665837,20.94454021,21.06210974
 11/02  11:00:00,15.375,22.09867308,28.69449145,21.68238637,21.48810048,21.34726378
 11/02  12:00:00,16.2875,22.90882381,28.4405668,22.20831651,22.02765952,21.67226341
 11/02  13:00:00,17.3875,24.04267428,27.18158765,22.66406457,22.54548812,22.00822251
 11/02  14:00:00,18.1125,25.56161186,25.73557477,22.98299185,23.01095303,22.3191886
 11/02  15:00:00,18.675,26.90308547,24.93817013,23.25068277,23.93074544,22.62678982
 11/02  16:00:00,19.2125,27.59890969,24.38338371,23.273404,25.04071592,22.89797988
 11/02  17:00:00,18.4,25.90530825,23.61747477,22.81930187,24.41346838,22.98163846
 11/02  18:00:00,16.7375,24.08106948,22.85478381,22.3147009,23.33622992,22.82658412
 11/02  19:00:00,15.0375,22.83992678,22.21706898,21.84962189,22.49885593,22.57400039
 11/02  20:00:00,14.4,22.03580689,21.70732384,21.46428788,21.86573314,22.31760489
 11/02  21:00:00,14.4,21.5470502,21.35979986,21.1980333,21.44625235,22.08034401
 11/02  22:00:00,13.7125,21.20540501,21.1031467,20.9927129,21.15261315,21.87172845
 11/02  23:00:00,13.675,20.97780106,20.91681408,20.84222745,20.94650945,21.68523829
 11/02  24:00:00,13.9,20.82681973,20.78985679,20.7354576,20.80685377,21.53578336
 11/03  01:00:00,14.2125,20.72910393,20.71074525,20.66949877,20.71982632,21.42460687
 11/03  02:00:00,14.4,20.6694656,20.66260209,20.63194161,20.66689163,21.34422241
 11/03  03:00:00,14.0875,20.59406082,20.60039699,20.56828059,20.60090105,21.28729143
 11/03  04:00:00,13.525,20.51600764,20.53331643,20.49797445,20.53175948,21.24330823
 11/03  05:00:00,13.3,20.44869833,20.47746045,20.44143629,20.47336705,21.20571566
 11/03  06:00:00,13.3,20.3979032,20.43316273,20.39743013,20.42693272,21.17344721
 11/03  07:00:00,12.9875,20.36629392,20.64555867,20.41042399,20.40276051,21.14820836
 11/03  08:00:00,12.8,20.51451721,22.64393593,20.6934173,20.58359422,21.16669448
 11/03  09:00:00,13.1125,20.87767583,24.30292191,21.08094034,20.9814298,21.26373615
 11/03  10:00:00,13.675,21.02732031,23.78265136,21.20266828,21.13058646,21.35945442
 11/03  11:00:00,13.9,21.59292304,24.67021555,21.73161095,21.66354369,21.45818329
 11/03  12:00:00,14.2125,21.91925135,24.51743416,22.1409033,22.09522801,21.62447775
 11/03  13:00:00,14.0875,21.80024368,23.46154281,22.00471781,22.00849374,21.72406605
 11/03  14:00:00,13.9,22.14409711,23.04183419,22.19393877,22.22451266,21.77988538
 11/03  15:00:00,13.9,23.00156317,22.91240726,22.38315937,22.70547912,21.88064357
 11/03  16:00:00,13.2125,22.50470711,22.34321152,21.93488052,22.35775671,21.96203444
 11/03  17:00:00,11.425,21.61430662,21.59832586,21.30084411,21.60843237,21.8946505
 11/03  18:00:00,10.6,21.08219506,21.10004679,20.89507386,21.10663347,21.74625939
 11/03  19:00:00,10.9125,20.77346726,20.78747273,20.64853844,20.79436491,21.58016023
 11/03  20:00:00,10.7875,20.55167983,20.56629684,20.46876451,20.57148977,21.43613188
 11/03  21:00:00,10.9125,20.38891101,20.41359748,20.34002186,20.41532767,21.31650934
 11/03  22:00:00,10.7875,20.28058745,20.30496156,20.24860823,20.30554626,21.22096638
 11/03  23:00:00,10.9125,20.20662936,20.22733664,20.1853334,20.22932157,21.14660835
 11/03  24:00:00,11.1,20.15982733,20.17754791,20.1423296,20.17777274,21.08908305
 11/04  01:00:00,10.7875,20.1120201,20.13018369,20.09865032,20.12983427,21.04390749
 11/04  02:00:00,10.9125,20.0841214,20.09922153,20.07281538,20.099269,21.00793305
 11/04  03:00:00,10.7875,20.05268775,20.06328576,20.03783176,20.06017878,20.97848669
 11/04  04:00:00,10.6,20.00235736,20.00983652,19.98054645,20.00649719,20.95153602
 11/04  05:00:00,9.85,19.94221168,19.94488621,19.90952098,19.94121105,20.92378906
 11/04  06:00:00,9.0875,19.87772054,19.87623027,19.839295,19.87214401,20.89349045
 11/04  07:00:00,10.275,19.86623108,19.85830435,19.83373543,19.85769167,20.86120635
 11/04  08:00:00,11.475,19.94451572,19.97360997,19.95687535,19.97077871,20.8393899
 11/04  09:00:00,11.7,20.15428833,20.46979467,20.27317107,20.28098033,20.85540765
 11/04  10:00:00,11.7,20.67875391,22.11613402,20.85340816,20.85520255,20.95593493
 11/04  11:00:00,12.0125,21.20028694,23.20290935,21.40535608,21.41345235,21.13676935
 11/04  12:00:00,12.575,21.65960438,23.43015335,21.83452302,21.85796171,21.32838678
 11/04  13:00:00,13.1125,22.26849498,23.43648408,22.18674448,22.24177527,21.51226396
 11/04  14:00:00,13.675,23.16707562,23.23923125,22.40212323,22.5212974,21.70273134
 11/04  15:00:00,13.9,23.20135448,22.88144869,22.31628734,22.61858961,21.86841507
 11/04  16:00:00,13.9,22.53708401,22.38980288,21.97386075,22.34180424,21.91705257
 11/04  17:00:00,12.525,21.7056422,21.70338963,21.40903167,21.68263424,21.84183137
 11/04  18:00:00,12.0125,21.14378112,21.16937037,20.96454671,21.1571866,21.69649119
 11/04  19:00:00,12.2,20.81681219,20.83899002,20.69328542,20.83376616,21.54591132
 11/04  20:00:00,12.2,20.60684109,20.61914329,20.51463817,20.616198,21.41797402
 11/04  21:00:00,12.2,20.46099093,20.46189192,20.38536983,20.4598052,21.31168643
 11/04  22:00:00,12.2,20.34805043,20.33498565,20.27414356,20.33344647,21.22340138
 11/04  23:00:00,12.2,20.26094277,20.23744095,20.18729711,20.23659433,21.14785333
 11/04  24:00:00,12.575,20.20451014,20.17249532,20.13098846,20.17246983,21.08301357
 11/05  01:00:00,12.425,20.16263191,20.12395453,20.08934551,20.12398254,21.03022332
 11/05  02:00:00,10.45,20.05999856,20.0242244,19.98592844,20.02516229,20.98604034
 11/05  03:00:00,9.0875,19.91550555,19.88592492,19.83753166,19.88451116,20.93740863
 11/05  04:00:00,9.9625,19.85001686,19.80632192,19.76193915,19.80363945,20.87962659
 11/05  05:00:00,9.1625,19.77210482,19.72050836,19.67909751,19.71841137,20.82381179
 11/05  06:00:00,8.9875,19.69287948,19.64601214,19.6099585,19.64482323,20.76960761
 11/05  07:00:00,10.15,19.72036124,19.77289082,19.66177105,19.66926117,20.72255804
 11/05  08:00:00,10.6,19.90853755,21.49887934,19.9413531,19.88307566,20.71728604
 11/05  09:00:00,12.2875,20.44840369,24.1088824,20.48251561,20.3867317,20.80731451
 11/05  10:00:00,13.3,21.08150667,25.18396084,21.11869273,20.99538246,20.99008163
 11/05  11:00:00,13.9875,21.86219436,26.19947883,21.71563912,21.59476178,21.2273021
 11/05  12:00:00,14.775,23.16185501,26.89729795,22.2431495,22.14561285,21.53342143
 11/05  13:00:00,15,24.55828097,26.29669448,22.61356158,22.59258952,21.88750766
 11/05  14:00:00,16.375,26.2723829,25.17193181,22.79890718,22.90930771,22.22016756
 11/05  15:00:00,17.575,27.82356531,24.43904667,22.9142404,23.56066561,22.51965761
 11/05  16:00:00,17.1125,28.24864782,23.92063907,22.83798004,24.40653879,22.77074916
 11/05  17:00:00,15.6375,26.0512428,23.12407311,22.30263818,23.7817326,22.81481037
