Date/Time,Outside temperature,WEST ZONE:Zone Operative Temperature [C](Hourly),EAST ZONE:Zone Operative Temperature [C](Hourly),West zone heating power,East zone heating power,WEST ZONE:Zone Air System Sensible Heating Rate [W](Hourly),EAST ZONE:Zone Air System Sensible Heating Rate [W](Hourly),WEST PLENUM:Zone Air System Sensible Cooling Rate [W](Hourly),EAST PLENUM:Zone Air System Sensible Cooling Rate [W](Hourly)
 11/12  13:00:00,16.7,19.8602589,19.96831826,36.3554902,19.52995993,63.31366789,44.69358144,26.95817769,25.16362151
 11/12  14:00:00,16.7,19.97201674,20.11887076,55.46514707,40.55333237,66.71271979,43.70794815,11.24757272,3.154615778
 11/12  15:00:00,15.6,19.8492492,20.01776042,91.03387875,69.50342247,91.03387875,69.50342247,0,0
 11/12  16:00:00,14.4,19.81694362,19.99456413,121.1644936,103.7175061,121.1644936,103.7175061,0,0
 11/12  17:00:00,13.9,19.75701941,19.93533733,129.7321732,123.2941339,135.887072,123.2941339,6.154898888,0
 11/12  18:00:00,13.9,19.73464565,19.90908997,126.4082586,131.0710862,140.1536158,131.0710862,13.74535713,0
 11/12  19:00:00,13.9,19.67888791,19.84598563,128.5887775,140.2463399,146.8447353,140.2463399,18.25595786,0
 11/12  20:00:00,13.9,19.66767899,19.82832656,125.1808317,139.591213,149.4141084,144.1114187,24.23327664,4.520205679
 11/12  21:00:00,14.4,19.63800614,19.79139024,122.1314453,136.2942449,149.2951031,144.6664119,27.16365777,8.372166966
 11/12  22:00:00,13.9,19.6033828,19.74954237,124.5135102,138.9530074,154.0233999,150.5819685,29.50988976,11.62896115
 11/12  23:00:00,13.9,19.53892112,19.67717688,132.9590856,148.4151775,165.8486838,164.4108872,32.88959823,15.99570961
 11/12  24:00:00,13.9,19.50696368,19.63840182,132.3977148,147.8638456,172.4920003,172.4853271,40.09428552,24.62148143
 11/13  01:00:00,13.9,19.46810533,19.59264708,128.2379946,143.0332008,173.8109942,174.5541986,45.57299963,31.52099779
 11/13  02:00:00,13.3,19.42650427,19.54448245,128.1023665,142.727051,177.9396143,179.7527509,49.83724776,37.02569992
 11/13  03:00:00,13.3,19.35555906,19.46654195,135.270862,150.5466972,189.6211089,193.2866718,54.35024689,42.73997456
 11/13  04:00:00,12.8,19.26054447,19.36417188,146.20928,162.517976,208.177991,214.3653707,61.96871097,51.84739469
 11/13  05:00:00,12.2,19.03637796,19.1302024,180.0197635,200.19677,252.5677229,264.2830504,72.54795941,64.08628041
 11/13  06:00:00,11.7,18.88615955,18.97141308,192.4760902,214.4050415,292.2368498,309.4054139,99.7607596,95.00037244
 11/13  07:00:00,11.1,18.80455065,18.88323132,167.1686394,185.9047918,295.015568,313.3563268,127.8469286,127.451535
 11/13  08:00:00,12.8,18.88925973,18.96635847,112.9065985,125.1477945,255.95458,270.3574921,143.0479815,145.2096975
 11/13  09:00:00,14.4,18.96060127,19.03890817,80.78920083,87.92907865,216.7225241,226.0592708,135.9333233,138.1301921
 11/13  10:00:00,15.6,19.28178534,19.37170837,29.12730914,29.01981026,153.4673094,154.6154373,124.3400003,125.5956271
 11/13  11:00:00,16.7,19.5835095,19.69071486,1.331057625,-4.421620101,90.88518548,82.57366243,89.55412785,86.99528253
 11/13  12:00:00,17.2,20.02621478,20.15880585,8.719340874,2.490142506,47.7308519,32.31188746,39.01151103,29.82174495
 11/13  13:00:00,16.7,20.38407249,20.5487295,-7.253059118,-1.642454533,0,0,7.253059118,1.642454533
 11/13  14:00:00,16.7,20.7927834,20.99019447,0,0,0,0,0,0
 11/13  15:00:00,18.9,20.88646454,21.09877881,0,0,0,0,0,0
 11/13  16:00:00,19.4,20.79275453,20.99605947,0,0,0,0,0,0
 11/13  17:00:00,15.6,20.55427572,20.72156897,41.81990772,26.79418802,41.81990772,26.79418802,0,0
 11/13  18:00:00,15,20.46314647,20.58600808,84.87535992,85.01817661,84.87535992,85.01817661,0,0
 11/13  19:00:00,14.4,20.38798321,20.46105274,94.04691374,104.5809915,94.04691374,104.5809915,0,0
 11/13  20:00:00,14.4,20.36128743,20.39007757,84.92616145,101.3581713,84.92616145,101.3581713,0,0
 11/13  21:00:00,13.3,20.25332791,20.24285755,95.30629791,117.1276451,95.30629791,117.1276451,0,0
 11/13  22:00:00,13.3,20.08605078,20.04358336,133.2958179,161.2343366,133.2958179,161.2343366,0,0
 11/13  23:00:00,12.8,20.04822295,19.98409425,142.1488943,171.5483361,142.1488943,171.5483361,0,0
 11/13  24:00:00,11.7,19.83556099,19.75049103,160.8720098,192.3586037,160.8720098,192.3586037,0,0
 11/14  01:00:00,11.7,19.69915458,19.60152389,192.0372125,216.4126065,192.0372125,225.710228,0,9.297621544
 11/14  02:00:00,11.7,19.55774817,19.45141113,181.140453,203.3022573,203.9260786,240.9039408,22.78562558,37.60168358
 11/14  03:00:00,10.6,19.40242217,19.28977389,178.2297268,197.956506,220.3582715,258.6587063,42.12854475,60.70220033
 11/14  04:00:00,11.1,19.38052071,19.26624424,151.6283599,167.0152562,214.7967672,252.551246,63.1684073,85.53598988
 11/14  05:00:00,9.4,19.24917462,19.1329631,149.0013256,163.2507147,218.5615602,256.6549692,69.56023463,93.40425449
 11/14  06:00:00,10.6,19.14131275,19.02544361,160.9796679,175.5269132,242.0496288,282.1318364,81.06996093,106.6049232
 11/14  07:00:00,10,19.04614063,18.93186148,159.4499688,173.1225619,256.7732855,297.94504,97.32331675,124.8224782
 11/14  08:00:00,11.7,19.11440966,19.00622542,118.4462658,127.3824561,230.6316882,268.4026267,112.1854223,141.0201706
 11/14  09:00:00,13.3,19.46094657,19.36797116,29.36675997,27.04216707,138.1841514,164.0478789,108.8173914,137.0057118
 11/14  10:00:00,15,19.74085188,19.67447267,-4.385712504,-13.6412649,65.20369491,78.1739068,69.58940741,91.8151717
 11/14  11:00:00,15,20.18304864,20.15593398,13.00253203,4.36669953,33.50109847,36.86726197,20.49856644,32.50056244
 11/14  12:00:00,15,20.46510682,20.48500769,0,-2.829772999,0,0,0,2.829772999
 11/14  13:00:00,16.1,20.87243827,20.94138969,0,0,0,0,0,0
 11/14  14:00:00,17.2,21.15540412,21.26559957,0,0,0,0,0,0
 11/14  15:00:00,17.2,21.17841118,21.31056045,0,0,0,0,0,0
 11/14  16:00:00,16.7,21.08049913,21.21485944,0,0,0,0,0,0
 11/14  17:00:00,16.1,20.81392325,20.93042284,20.71572139,7.05536143,20.71572139,7.05536143,0,0
 11/14  18:00:00,15.6,20.70383805,20.79668474,62.30701347,58.99664317,62.30701347,58.99664317,0,0
 11/14  19:00:00,15,20.58797078,20.65631002,76.44521885,79.35737776,76.44521885,79.35737776,0,0
 11/14  20:00:00,15,20.51204378,20.55810294,77.5679708,84.15750881,77.5679708,84.15750881,0,0
 11/14  21:00:00,14.4,20.36434191,20.38940142,95.11466666,106.1056009,95.11466666,106.1056009,0,0
 11/14  22:00:00,13.9,20.2478843,20.25595141,118.2236443,133.0848543,118.2236443,133.0848543,0,0
 11/14  23:00:00,14.4,20.24630471,20.24405523,107.8527732,122.2190812,107.8527732,122.2190812,0,0
 11/14  24:00:00,13.9,20.08163469,20.06794483,116.2096101,131.6409088,116.2096101,131.6409088,0,0
 11/15  01:00:00,12.8,19.96149739,19.94020043,147.9169048,166.8378067,147.9169048,166.8378067,0,0
 11/15  02:00:00,12.2,19.8181699,19.78974362,169.7511235,191.1542763,169.7511235,191.1542763,0,0
 11/15  03:00:00,12.2,19.69920305,19.6655426,175.0935342,193.2194469,179.2110043,201.3922286,4.117470112,8.172781743
 11/15  04:00:00,11.7,19.58166779,19.54430233,166.8074767,183.725134,187.8046573,211.5494786,20.99718058,27.82434455
 11/15  05:00:00,11.7,19.46548579,19.42557746,164.7579945,180.8122542,201.4100642,226.5460807,36.65206976,45.73382653
 11/15  06:00:00,11.7,19.36528668,19.32398134,160.6963293,175.8342203,212.7803024,239.0863571,52.08397309,63.25213671
 11/15  07:00:00,11.7,19.29134659,19.24993303,151.2591245,164.9717351,217.5422622,244.2421452,66.28313768,79.27041006
 11/15  08:00:00,12.8,19.32922089,19.29091333,120.8531874,130.8694544,198.6794434,223.0194908,77.82625605,92.15003632
 11/15  09:00:00,13.9,19.56910422,19.54008249,56.89110031,59.44356481,134.1522766,150.6895947,77.26117624,91.24602993
 11/15  10:00:00,14.4,19.83306828,19.8162313,23.69566794,21.13430923,75.07126639,82.9227819,51.37559845,61.78847267
 11/15  11:00:00,15,20.11778736,20.1170114,0.966385324,-5.115736245,25.81721347,25.732899,24.85082815,30.84863524
 11/15  12:00:00,15,20.42797392,20.44473257,0,0,0,0,0,0
 11/15  13:00:00,15.6,20.55118798,20.58166397,0,0,0,0,0,0
 11/15  14:00:00,15.6,20.90191241,20.95127087,0,0,0,0,0,0
 11/15  15:00:00,15.6,20.74054238,20.79176421,0,0,0,0,0,0
 11/15  16:00:00,15.6,20.72383435,20.77252878,15.88442763,9.367432134,15.88442763,9.367432134,0,0
 11/15  17:00:00,15.6,20.49279947,20.52403896,51.01422538,51.84843719,51.01422538,51.84843719,0,0
 11/15  18:00:00,15,20.28429575,20.29282334,112.6632088,125.0502963,112.6632088,125.0502963,0,0
 11/15  19:00:00,15,20.24316269,20.22800045,128.4645641,147.4669433,128.4645641,147.4669433,0,0
 11/15  20:00:00,13.9,20.10412536,20.06254582,123.9683326,146.38101,123.9683326,146.38101,0,0
 11/15  21:00:00,13.3,20.02235897,19.96058155,134.1588211,160.0295199,134.1588211,160.0295199,0,0
 11/15  22:00:00,12.8,19.96999039,19.89217998,135.948808,162.823726,135.948808,162.823726,0,0
 11/15  23:00:00,12.2,19.93960083,19.85038861,126.7059422,152.163315,126.7059422,152.163315,0,0
 11/15  24:00:00,12.2,19.86085841,19.76356655,129.8599214,153.558094,129.8599214,157.3147084,0,3.756614434
 11/16  01:00:00,12.8,19.70899083,19.60539757,161.2243258,179.700919,161.2243258,191.5783033,0,11.87738436
 11/16  02:00:00,11.1,19.55692973,19.44886639,179.8984783,198.2814871,195.5313405,229.5546417,15.63286212,31.27315461
 11/16  03:00:00,11,19.52030216,19.41188735,156.2909225,171.0564963,194.4952821,228.5472379,38.20435958,57.4907416
 11/16  04:00:00,11,19.32410599,19.21344295,164.3545002,179.4552397,210.711071,246.4297347,46.35657084,66.97449506
 11/16  05:00:00,11,19.19393771,19.0836348,179.2406702,195.2250549,244.3449394,283.3326745,65.10426914,88.1076196
 11/16  06:00:00,11,19.21346742,19.10725889,141.4434417,152.8964154,230.3108642,267.5523885,88.86742251,114.6559731
 11/16  07:00:00,12,19.2073342,19.10542503,111.2965171,119.6328432,202.5858454,236.4336117,91.28932826,116.8007685
 11/16  08:00:00,12,19.23520936,19.13940965,102.47877,109.2196023,190.9957132,222.2410408,88.5169431,113.0214385
 11/16  09:00:00,12.8,19.4661601,19.38190625,59.21787869,60.75422272,144.7504479,169.6358925,85.53256921,108.8816698
 11/16  10:00:00,12.8,19.70297333,19.63256966,30.23535583,27.25077398,91.54243191,108.2056871,61.30707608,80.95491308
 11/16  11:00:00,13.3,20.07177074,20.0192738,-4.810652942,-12.35127019,32.07926912,39.33798739,36.88992206,51.68925758
 11/16  12:00:00,13.3,20.27946574,20.24104844,0,-7.822839835,0,0,0,7.822839835
 11/16  13:00:00,14.4,20.64135766,20.62324871,0,0,0,0,0,0
 11/16  14:00:00,15.6,20.69160462,20.6850994,0,0,0,0,0,0
 11/16  15:00:00,15.6,20.52059084,20.51707795,19.4889206,18.36020377,19.4889206,18.36020377,0,0
 11/16  16:00:00,15.6,20.54073187,20.5370725,51.98640015,55.74151187,51.98640015,55.74151187,0,0
 11/16  17:00:00,14.4,20.30142729,20.28496503,69.39462679,77.29143116,69.39462679,77.29143116,0,0
 11/16  18:00:00,13.9,20.18224089,20.15443239,115.9027575,131.3838502,115.9027575,131.3838502,0,0
 11/16  19:00:00,13.9,20.04985332,20.00777641,144.1990208,165.4673221,144.1990208,165.4673221,0,0
 11/16  20:00:00,12.8,19.89320972,19.83759345,158.6106802,183.3696723,158.6106802,183.3696723,0,0
 11/16  21:00:00,12.2,19.72615987,19.65896287,181.4832869,209.4938125,181.4832869,209.4938125,0,0
 11/16  22:00:00,11.7,19.62416249,19.54965101,176.6564477,195.2825613,190.2872909,219.288215,13.63084319,24.00565367
 11/16  23:00:00,12.2,19.47182479,19.39163116,171.8530195,189.9139289,202.5254854,234.3046983,30.67246589,44.3907694
 11/16  24:00:00,12.2,19.31642891,19.23255005,179.063676,196.9685323,227.5232786,261.8451726,48.45960267,64.87664029
 11/17  01:00:00,11.1,19.25569553,19.17130068,161.508007,176.7390455,232.3274589,267.1238723,70.81945182,90.3848268
 11/17  02:00:00,10.6,19.04984095,18.96267909,172.2436332,188.2212632,254.0242753,291.1038299,81.7806421,102.8825667
 11/17  03:00:00,11,18.91892596,18.83175881,181.94431,198.4129618,285.6894855,325.9003719,103.7451754,127.4874102
 11/17  04:00:00,11,18.78757148,18.70075097,173.8940735,189.1920855,300.6695757,342.3632956,126.7755021,153.1712101
 11/17  05:00:00,9,18.70233192,18.61757179,158.5067868,171.7305144,303.7497815,345.4266538,145.2429947,173.6961394
 11/17  06:00:00,10,18.54650267,18.4627341,164.443848,178.0689722,322.4906152,365.7020652,158.0467671,187.633093
 11/17  07:00:00,10,18.47534371,18.39483717,159.6575921,172.5218078,337.0127101,381.2837557,177.355118,208.761948
 11/17  08:00:00,12,18.51381973,18.4393125,121.8282146,130.3892568,314.1189285,355.3557984,192.2907139,224.9665417
 11/17  09:00:00,12,19.11801605,19.06369606,2.530021287,-1.352786245,168.001699,192.5462149,165.4716777,193.8990012
 11/17  10:00:00,13,19.50723789,19.47992461,1.476256259,-4.676878746,94.64245061,106.3879491,93.16619435,111.0648278
 11/17  11:00:00,13.9,19.93020752,19.94022501,8.4671867,-1.094556869,51.71499384,51.28579347,43.24780714,52.38035034
 11/17  12:00:00,13.9,20.25723691,20.3159,-8.869510656,-11.10640471,0,0,8.869510656,11.10640471
 11/17  13:00:00,15,20.48969523,20.60097929,0,0,0,0,0,0
 11/17  14:00:00,16.1,20.82533402,20.98138213,0,0,0,0,0,0
 11/17  15:00:00,17.8,20.82615488,21.01335062,0,0,0,0,0,0
 11/17  16:00:00,18.3,20.8301673,21.02722943,0,0,0,0,0,0
 11/17  17:00:00,16.1,20.57247628,20.74881258,31.57840204,11.19494628,31.57840204,11.19494628,0,0
 11/17  18:00:00,15,20.49348095,20.63540928,77.7492222,71.47960299,77.7492222,71.47960299,0,0
 11/17  19:00:00,13.9,20.43393239,20.53591936,84.22018622,87.00804573,84.22018622,87.00804573,0,0
 11/17  20:00:00,12.8,20.37683662,20.44086105,80.19058756,89.04191126,80.19058756,89.04191126,0,0
 11/17  21:00:00,12.2,20.30639173,20.33851837,88.54657264,102.2355893,88.54657264,102.2355893,0,0
 11/17  22:00:00,12.2,20.1555136,20.16043535,116.8334141,135.5065957,116.8334141,135.5065957,0,0
 11/17  23:00:00,11.7,20.02108681,20.00560657,146.1776334,168.9546073,146.1776334,168.9546073,0,0
 11/17  24:00:00,11.1,19.88275749,19.85152623,163.9345232,189.1915718,163.9345232,189.1915718,0,0
 11/18  01:00:00,11.7,19.77054909,19.72729614,172.3498138,198.3311896,172.3498138,198.3311896,0,0
 11/18  02:00:00,10,19.65374208,19.60114559,166.0993271,185.1646258,178.1477724,203.5107838,12.04844536,18.34615798
 11/18  03:00:00,9.4,19.51022316,19.45066681,171.1212059,190.2397606,198.0366915,226.9836898,26.91548553,36.74392919
 11/18  04:00:00,10,19.45433761,19.39212234,157.3267804,173.698597,202.7491173,232.0410951,45.42233694,58.34249806
 11/18  05:00:00,11.7,19.42029161,19.35750605,135.2778891,148.2568588,191.7159852,219.4736315,56.43809603,71.21677272
 11/18  06:00:00,11.7,19.3582804,19.29572501,132.180828,144.0749758,192.3022101,219.6218761,60.12138211,75.5469003
 11/18  07:00:00,11.7,19.28667855,19.22499031,140.0547396,152.1673877,205.6399621,233.8095214,65.58522257,81.64213365
 11/18  08:00:00,12.2,19.36340431,19.30652554,112.1207554,120.7894459,187.9300619,213.6940541,75.80930644,92.90460819
 11/18  09:00:00,12.2,19.56886625,19.52150966,58.85839344,61.15095856,130.581962,148.954829,71.72356852,87.80387044
 11/18  10:00:00,12.2,20.15528252,20.13609311,20.76964412,17.20530896,57.26190158,64.40116699,36.49225747,47.19585803
 11/18  11:00:00,12.8,20.55209956,20.56566179,-6.955411297,-10.22384614,0,0,6.955411297,10.22384614
 11/18  12:00:00,13.9,20.81304871,20.86724451,0,0,0,0,0,0
 11/18  13:00:00,15,20.88080945,20.97545418,0,0,0,0,0,0
 11/18  14:00:00,15.6,20.86459204,20.9933176,0,0,0,0,0,0
 11/18  15:00:00,15.6,20.69485936,20.84432872,21.2842934,0,21.2842934,0,0,0
 11/18  16:00:00,15,20.64952689,20.80919885,43.41268399,21.80284389,43.41268399,21.80284389,0,0
 11/18  17:00:00,14.4,20.46782155,20.62521917,66.6874312,48.63077793,66.6874312,48.63077793,0,0
 11/18  18:00:00,13.9,20.39362347,20.54278053,90.86300524,79.88949838,90.86300524,79.88949838,0,0
 11/18  19:00:00,13.9,20.32953723,20.46420794,94.29946493,88.88373559,94.29946493,88.88373559,0,0
 11/18  20:00:00,13.9,20.26940615,20.38892642,92.92697724,90.66392296,92.92697724,90.66392296,0,0
 11/18  21:00:00,13.3,20.21614371,20.32209489,96.91565973,96.83844333,96.91565973,96.83844333,0,0
 11/18  22:00:00,12.8,20.10724968,20.20041273,113.0783851,115.9448044,113.0783851,115.9448044,0,0
 11/18  23:00:00,12.2,19.96955392,20.05148258,140.3848405,147.0709654,140.3848405,147.0709654,0,0
 11/18  24:00:00,12.8,19.85119168,19.92347123,160.3248206,170.2545592,160.3248206,170.2545592,0,0
 11/19  01:00:00,12.8,19.79181628,19.85737281,158.0065077,168.9015638,158.0065077,168.9015638,0,0
 11/19  02:00:00,12.2,19.72576154,19.78521837,142.4998795,159.8967425,152.0330138,161.1266315,9.533134245,1.229889044
 11/19  03:00:00,12.2,19.66767996,19.72170767,139.3766935,154.9215135,156.5067084,165.3939129,17.13001489,10.47239941
 11/19  04:00:00,12.2,19.59919014,19.64836157,140.7970814,156.0383025,164.8041433,174.9065709,24.00706191,18.86826841
 11/19  05:00:00,12.2,19.49556354,19.53974165,149.3788451,165.1388084,180.9643959,192.9261242,31.58555076,27.78731577
 11/19  06:00:00,11.7,19.37883674,19.41814139,159.5146426,176.1171043,202.905371,217.4420597,43.39072833,41.32495542
 11/19  07:00:00,12.2,19.2777304,19.3128297,160.0566541,176.5410493,219.0865166,235.7030797,59.02986251,59.16203033
 11/19  08:00:00,12.2,19.26275229,19.29622171,138.2132309,151.9515465,212.7790092,228.8974606,74.56577828,76.94591418
 11/19  09:00:00,13.3,19.58969018,19.63269033,50.75824912,53.62249803,133.1274883,139.9372228,82.36923922,86.31472479
 11/19  10:00:00,14.4,19.99084626,20.05621968,26.72864229,24.4559646,65.89819783,62.41310548,39.16955554,37.95714088
 11/19  11:00:00,14.4,20.25536639,20.35531106,-2.903015015,-6.782993412,5.574512504,0,8.477527519,6.782993412
 11/19  12:00:00,13.9,20.69094315,20.84516792,0,0,0,0,0,0
 11/19  13:00:00,14.4,20.80302377,21.01011399,0,0,0,0,0,0
 11/19  14:00:00,15,21.19855416,21.45148877,0,0,0,0,0,0
 11/19  15:00:00,15.6,21.06629576,21.34715804,0,0,0,0,0,0
 11/19  16:00:00,15,20.91293108,21.19886104,0,0,0,0,0,0
 11/19  17:00:00,13.3,20.69361493,20.95518874,47.28933477,15.5149519,47.28933477,15.5149519,0,0
 11/19  18:00:00,12.8,20.58801981,20.81893169,79.66608091,60.90690214,79.66608091,60.90690214,0,0
 11/19  19:00:00,12.2,20.51443144,20.70497587,80.7527797,72.66301621,80.7527797,72.66301621,0,0
 11/19  20:00:00,12.2,20.44615054,20.59904501,78.27286132,76.58391134,78.27286132,76.58391134,0,0
 11/19  21:00:00,11.7,20.34666575,20.46721946,91.17517419,94.56700956,91.17517419,94.56700956,0,0
 11/19  22:00:00,11.1,20.1662551,20.25822353,125.5595454,134.7083531,125.5595454,134.7083531,0,0
 11/19  23:00:00,10,19.90321708,19.96973572,180.6323821,197.3918643,180.6323821,197.3918643,0,0
 11/19  24:00:00,10.6,19.72704989,19.77459093,212.8398951,234.536321,212.8398951,234.536321,0,0
 11/20  01:00:00,10,19.61684962,19.65059179,188.3837856,220.1254497,205.8917174,228.0334773,17.50793173,7.908027637
 11/20  02:00:00,9.4,19.39202169,19.41037922,188.3782228,210.0710816,222.1468174,241.2860631,33.76859456,31.21498144
 11/20  03:00:00,12.2,19.43536503,19.44801089,150.5013168,168.9586401,212.1190976,233.847012,61.61778082,64.88837192
 11/20  04:00:00,12.2,19.41396399,19.4224901,117.0355798,130.3123245,182.0681774,200.0571391,65.0325976,69.74481461
 11/20  05:00:00,12.2,19.3781914,19.38426749,119.8291283,131.9551299,182.0980137,199.1910216,62.26888542,67.23589173
 11/20  06:00:00,12.2,19.29509602,19.29837757,138.439553,152.0517265,202.5430982,221.7118454,64.10354526,69.6601189
 11/20  07:00:00,11.1,19.17801806,19.17827845,155.0006183,170.1453616,227.6261409,249.5831296,72.62552257,79.43776806
 11/20  08:00:00,12.2,19.16513926,19.16529722,140.0204322,153.1833675,228.4259582,250.4861965,88.40552602,97.30282905
