Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1:Zone Operative Temperature [C](Hourly),SPACE2-1:Zone Operative Temperature [C](Hourly),SPACE3-1:Zone Operative Temperature [C](Hourly),SPACE4-1:Zone Operative Temperature [C](Hourly),SPACE5-1:Zone Operative Temperature [C](Hourly),space1 power input,space2 power input,space3 power input,space4 power input,space5 power input,SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),
 01/04  22:00:00,8.9,19.87968877,19.90734414,19.77362316,19.93150951,20.37160604,-1309.437355,-558.1947935,-1283.378113,-545.16757,-2447.579004,0,1309.437355,0,558.1947935,0,1283.378113,0,545.16757,0,2447.579004,0,0,0,0,0,
 01/04  23:00:00,7.8375,18.47916475,18.55213114,18.39967623,18.57690732,19.11835241,-1217.963986,-531.8123129,-1199.043122,-522.3076282,-2296.508887,0,1217.963986,0,531.8123129,0,1199.043122,0,522.3076282,0,2296.508887,0,0,0,0,0,
 01/04  24:00:00,7.8875,17.95650368,17.9788196,17.87207527,18.00000116,18.66549677,-1148.163738,-510.0957477,-1133.057515,-505.1409925,-2183.4506,0,1148.163738,0,510.0957477,0,1133.057515,0,505.1409925,0,2183.4506,0,0,0,0,0,
 01/05  01:00:00,7.9875,17.71502261,17.70199371,17.63084983,17.71950485,18.45795566,-1109.803884,-490.8352483,-1094.428296,-486.0773145,-2122.668708,0,1109.803884,0,490.8352483,0,1094.428296,0,486.0773145,0,2122.668708,0,0,0,0,0,
 01/05  02:00:00,7.8,17.50895468,17.47819791,17.42785861,17.49535714,18.27286541,-1107.56696,-491.377982,-1093.346127,-487.5038033,-2122.506446,0,1107.56696,0,491.377982,0,1093.346127,0,487.5038033,0,2122.506446,0,0,0,0,0,
 01/05  03:00:00,6.05,17.19727124,17.17522248,17.11627757,17.19564611,18.00276246,-1277.924416,-560.0333073,-1260.299678,-553.1982502,-2437.582489,0,1277.924416,0,560.0333073,0,1260.299678,0,553.1982502,0,2437.582489,0,0,0,0,0,
 01/05  04:00:00,4.3125,16.77619339,16.75900998,16.68942867,16.77629505,17.64119111,-1431.397369,-633.3568012,-1414.184389,-626.9085442,-2722.934773,0,1431.397369,0,633.3568012,0,1414.184389,0,626.9085442,0,2722.934773,0,0,0,0,0,
 01/05  05:00:00,4.2125,16.54686733,16.50458433,16.45422482,16.51704432,17.45072753,-1415.590391,-631.9796264,-1400.120715,-628.0721002,-2701.457528,0,1415.590391,0,631.9796264,0,1400.120715,0,628.0721002,0,2701.457528,0,0,0,0,0,
 01/05  06:00:00,4.0875,16.41223985,16.3517333,16.31719706,16.3648572,17.33866375,-1415.588097,-629.6878904,-1399.172333,-625.66258,-2706.518232,0,1415.588097,0,629.6878904,0,1399.172333,0,625.66258,0,2706.518232,0,0,0,0,0,
 01/05  07:00:00,5.275,16.42035308,16.32973425,16.31934483,16.33792647,17.34183657,-1276.27853,-574.5316211,-1262.62629,-573.5797313,-2454.271841,0,1276.27853,0,574.5316211,0,1262.62629,0,573.5797313,0,2454.271841,0,0,0,0,0,
 01/05  08:00:00,6.475,16.58573173,16.72414713,16.49452572,16.49111371,17.47214381,-1155.761208,-535.0336986,-1142.504745,-516.4186131,-2233.838006,0,1155.761208,0,535.0336986,0,1142.504745,0,516.4186131,0,2233.838006,0,0,0,0,0,
 01/05  09:00:00,7.0125,16.9150493,18.37110172,16.83618569,16.80148729,17.58216673,-1128.57299,-599.4615278,-1117.04,-504.7799214,-2144.165186,0,1128.57299,0,599.4615278,0,1117.04,0,504.7799214,0,2144.165186,0,0,0,0,0,
 01/05  10:00:00,7.2,17.39522002,19.59405572,17.29889905,17.23432238,17.72249644,-1158.88138,-651.2122895,-1146.762755,-519.1739703,-2133.419814,0,1158.88138,0,651.2122895,0,1146.762755,0,519.1739703,0,2133.419814,0,0,0,0,0,
 01/05  11:00:00,7.8875,18.26088399,21.21904135,17.82627851,17.75005861,17.94657007,-1171.630107,-702.8942782,-1125.134993,-509.9486416,-2031.266258,0,1171.630107,0,702.8942782,0,1125.134993,0,509.9486416,0,2031.266258,0,0,0,0,0,
 01/05  12:00:00,8.675,19.41656679,22.14657244,18.31157185,18.24657629,18.26748902,-1208.233654,-701.6425175,-1088.504292,-494.2283796,-1929.923155,0,1208.233654,0,701.6425175,0,1088.504292,0,494.2283796,0,1929.923155,0,0,0,0,0,
 01/05  13:00:00,9.2125,20.81556385,22.09882347,18.64654097,18.63528953,18.58934747,-1304.955391,-658.1270528,-1063.266109,-481.4234148,-1881.440443,0,1304.955391,0,658.1270528,0,1063.266109,0,481.4234148,0,1881.440443,0,0,0,0,0,
 01/05  14:00:00,10.15,22.380981,21.40358242,18.98824256,19.04509069,18.94914244,-1376.620909,-568.0460192,-992.4517479,-454.5583014,-1756.44788,0,1376.620909,0,568.0460192,0,992.4517479,0,454.5583014,0,1756.44788,0,0,0,0,0,
 01/05  15:00:00,10.9125,23.59921315,20.77411392,19.29117722,19.5178316,19.31347945,-1434.837305,-494.9540577,-939.169929,-440.9626533,-1673.546216,0,1434.837305,0,494.9540577,0,939.169929,0,440.9626533,0,1673.546216,0,0,0,0,0,
 01/05  16:00:00,10.4125,23.79694126,20.25957642,19.25415465,19.98418994,19.49213705,-1529.283762,-489.9903152,-994.6874557,-488.8403315,-1820.079496,0,1529.283762,0,489.9903152,0,994.6874557,0,488.8403315,0,1820.079496,0,0,0,0,0,
 01/05  17:00:00,10.375,21.84927002,19.58654542,18.88764609,19.64154769,19.4852637,-1327.117394,-461.6069463,-958.9081743,-460.0422637,-1825.619162,0,1327.117394,0,461.6069463,0,958.9081743,0,460.0422637,0,1825.619162,0,0,0,0,0,
 01/05  18:00:00,9.85,20.17444314,19.02262905,18.58167756,19.07409537,19.31398539,-1181.633212,-458.2500096,-984.3283027,-454.403269,-1905.580855,0,1181.633212,0,458.2500096,0,984.3283027,0,454.403269,0,1905.580855,0,0,0,0,0,
 01/05  19:00:00,9.0875,19.17909425,18.54564775,18.25935208,18.59460555,19.03902017,-1150.995027,-472.3178656,-1035.477817,-467.6514592,-2007.531583,0,1150.995027,0,472.3178656,0,1035.477817,0,467.6514592,0,2007.531583,0,0,0,0,0,
 01/05  20:00:00,8.9,18.57740377,18.20170189,18.01632825,18.23977391,18.8318893,-1101.884851,-467.5671426,-1030.17169,-463.5313846,-2003.749754,0,1101.884851,0,467.5671426,0,1030.17169,0,463.5313846,0,2003.749754,0,0,0,0,0,
 01/05  21:00:00,8.2125,18.12703733,17.90101475,17.77161307,17.93055708,18.61561619,-1130.108412,-486.4249933,-1081.909202,-481.3597456,-2104.789192,0,1130.108412,0,486.4249933,0,1081.909202,0,481.3597456,0,2104.789192,0,0,0,0,0,
 01/05  22:00:00,8.1125,17.80864073,17.65966057,17.57328583,17.68107568,18.42798868,-1103.92657,-484.5418904,-1071.971848,-481.0652588,-2084.584478,0,1103.92657,0,484.5418904,0,1071.971848,0,481.0652588,0,2084.584478,0,0,0,0,0,
 01/05  23:00:00,7.9875,17.61178126,17.50455488,17.44284369,17.52316092,18.30844315,-1097.150468,-482.1031815,-1072.270183,-478.2972531,-2089.542505,0,1097.150468,0,482.1031815,0,1072.270183,0,478.2972531,0,2089.542505,0,0,0,0,0,
 01/05  24:00:00,7.425,17.39534054,17.32029814,17.27032479,17.3396884,18.14756804,-1138.215372,-501.9866109,-1118.33471,-497.9502307,-2174.811074,0,1138.215372,0,501.9866109,0,1118.33471,0,497.9502307,0,2174.811074,0,0,0,0,0,
 01/06  01:00:00,7.2,17.23854918,17.17338226,17.13545057,17.19039201,18.02099345,-1146.267311,-508.4674601,-1129.687001,-505.0952001,-2195.127049,0,1146.267311,0,508.4674601,0,1129.687001,0,505.0952001,0,2195.127049,0,0,0,0,0,
 01/06  02:00:00,6.8875,17.10918464,17.05084889,17.01745572,17.06632503,17.91925348,-1168.189863,-517.6943082,-1152.498675,-513.9438242,-2240.28322,0,1168.189863,0,517.6943082,0,1152.498675,0,513.9438242,0,2240.28322,0,0,0,0,0,
 01/06  03:00:00,6.7,16.99376144,16.93756876,16.90826306,16.95124686,17.82461756,-1176.566463,-523.4180494,-1162.231892,-520.1459978,-2259.25007,0,1176.566463,0,523.4180494,0,1162.231892,0,520.1459978,0,2259.25007,0,0,0,0,0,
 01/06  04:00:00,6.7,16.93164076,16.8729234,16.85077142,16.88516181,17.7707135,-1169.566694,-520.8346932,-1155.980295,-517.8469631,-2248.396384,0,1169.566694,0,520.8346932,0,1155.980295,0,517.8469631,0,2248.396384,0,0,0,0,0,
 01/06  05:00:00,6.325,16.84761828,16.79241329,16.77032906,16.80538876,17.69768371,-1204.21445,-534.8533469,-1190.35563,-531.2686183,-2313.023744,0,1204.21445,0,534.8533469,0,1190.35563,0,531.2686183,0,2313.023744,0,0,0,0,0,
 01/06  06:00:00,6.1,16.77471206,16.7079995,16.68618304,16.71823406,17.62115188,-1221.766168,-543.9109203,-1207.194675,-540.5856102,-2343.377208,0,1221.766168,0,543.9109203,0,1207.194675,0,540.5856102,0,2343.377208,0,0,0,0,0,
 01/06  07:00:00,5.7875,16.68944086,16.62159262,16.6017363,16.63380934,17.55515525,-1248.687486,-554.376632,-1233.543696,-550.804926,-2395.442139,0,1248.687486,0,554.376632,0,1233.543696,0,550.804926,0,2395.442139,0,0,0,0,0,
 01/06  08:00:00,5.225,16.58239319,16.85901204,16.50004584,16.5322007,17.45295915,-1301.552555,-604.5473153,-1287.216447,-575.8564075,-2492.566196,0,1301.552555,0,604.5473153,0,1287.216447,0,575.8564075,0,2492.566196,0,0,0,0,0,
 01/06  09:00:00,5.375,16.78806487,18.87566476,16.69010955,16.67358697,17.4402108,-1303.853401,-717.9447227,-1289.988691,-582.3915967,-2454.955895,0,1303.853401,0,717.9447227,0,1289.988691,0,582.3915967,0,2454.955895,0,0,0,0,0,
 01/06  10:00:00,5.9125,17.3207032,20.63541977,17.13061654,17.06471948,17.57999369,-1298.778793,-773.7670589,-1275.957571,-576.6888099,-2369.117283,0,1298.778793,0,773.7670589,0,1275.957571,0,576.6888099,0,2369.117283,0,0,0,0,0,
 01/06  11:00:00,6.475,17.87200565,20.94240935,17.61677466,17.52824878,17.78162757,-1296.037491,-745.0211926,-1266.360061,-576.171345,-2291.045911,0,1296.037491,0,745.0211926,0,1266.360061,0,576.171345,0,2291.045911,0,0,0,0,0,
 01/06  12:00:00,6.7,18.30223576,20.48657857,17.97661349,17.91259868,17.96417746,-1317.088047,-701.2763583,-1279.818474,-579.701531,-2280.6307,0,1317.088047,0,701.2763583,0,1279.818474,0,579.701531,0,2280.6307,0,0,0,0,0,
 01/06  13:00:00,7.0125,19.54188126,20.64457048,18.31654016,18.29027843,18.15383521,-1412.590704,-701.8230822,-1280.166531,-579.8053496,-2250.251876,0,1412.590704,0,701.8230822,0,1280.166531,0,579.8053496,0,2250.251876,0,0,0,0,0,
 01/06  14:00:00,7.575,20.87469368,20.28228701,18.57642879,18.62062661,18.4218019,-1501.461698,-646.7765493,-1244.370878,-565.8487782,-2184.956446,0,1501.461698,0,646.7765493,0,1244.370878,0,565.8487782,0,2184.956446,0,0,0,0,0,
 01/06  15:00:00,8.1125,22.03692981,19.78299961,18.71457747,18.92171838,18.69465799,-1577.178676,-591.778166,-1198.167033,-555.438641,-2128.542441,0,1577.178676,0,591.778166,0,1198.167033,0,555.438641,0,2128.542441,0,0,0,0,0,
 01/06  16:00:00,8.3,22.4294115,19.4473696,18.70672474,19.36195941,18.90263924,-1611.818215,-562.4417315,-1176.212924,-571.0214083,-2133.98693,0,1611.818215,0,562.4417315,0,1176.212924,0,571.0214083,0,2133.98693,0,0,0,0,0,
 01/06  17:00:00,8.3,20.77791015,18.88776529,18.34787001,19.00569312,18.939655,-1442.225771,-534.7720233,-1138.32194,-534.7918882,-2143.998295,0,1442.225771,0,534.7720233,0,1138.32194,0,534.7918882,0,2143.998295,0,0,0,0,0,
 01/06  18:00:00,8.3,19.38404225,18.41654871,18.07214616,18.50071803,18.82165779,-1267.682598,-510.2167104,-1105.349356,-508.4392041,-2122.612911,0,1267.682598,0,510.2167104,0,1105.349356,0,508.4392041,0,2122.612911,0,0,0,0,0,
 01/06  19:00:00,8.3,18.64304371,18.10287662,17.88837084,18.16851946,18.68518307,-1179.337013,-494.223041,-1084.728989,-491.510316,-2096.260867,0,1179.337013,0,494.223041,0,1084.728989,0,491.510316,0,2096.260867,0,0,0,0,0,
 01/06  20:00:00,7.9875,18.16111042,17.83927582,17.69521268,17.88508134,18.53154648,-1159.856145,-497.1774286,-1099.338922,-493.5287508,-2132.082454,0,1159.856145,0,497.1774286,0,1099.338922,0,493.5287508,0,2132.082454,0,0,0,0,0,
 01/06  21:00:00,7.1125,17.74959211,17.5614209,17.45570895,17.59415087,18.31801715,-1214.794426,-527.515935,-1173.873496,-522.6696297,-2272.684214,0,1214.794426,0,527.515935,0,1173.873496,0,522.6696297,0,2272.684214,0,0,0,0,0,
 01/06  22:00:00,6.7,17.44407355,17.32210983,17.2486406,17.34549744,18.12183761,-1227.142812,-540.8018088,-1199.224823,-537.0125454,-2317.436751,0,1227.142812,0,540.8018088,0,1199.224823,0,537.0125454,0,2317.436751,0,0,0,0,0,
 01/06  23:00:00,8.7625,17.49913169,17.38246377,17.36346957,17.39242247,18.19376725,-991.1102493,-448.1122297,-975.1868736,-448.7493778,-1896.838949,0,991.1102493,0,448.1122297,0,975.1868736,0,448.7493778,0,1896.838949,0,0,0,0,0,
 01/06  24:00:00,9.3125,17.60669045,17.51481352,17.50394618,17.52600979,18.31102385,-943.4964643,-415.6539728,-927.1185461,-413.0346001,-1817.162078,0,943.4964643,0,415.6539728,0,927.1185461,0,413.0346001,0,1817.162078,0,0,0,0,0,
 01/07  01:00:00,9.2125,17.56469565,17.48737993,17.47000481,17.49921232,18.27164345,-949.2126886,-421.8792926,-934.9918504,-419.6040889,-1827.242629,0,949.2126886,0,421.8792926,0,934.9918504,0,419.6040889,0,1827.242629,0,0,0,0,0,
 01/07  02:00:00,9.0875,17.56870664,17.49794704,17.48342787,17.50956424,18.26498918,-965.1853462,-427.15003,-951.2104528,-424.2881884,-1854.586342,0,965.1853462,0,427.15003,0,951.2104528,0,424.2881884,0,1854.586342,0,0,0,0,0,
 01/07  03:00:00,7.15,17.33096116,17.29412437,17.25134634,17.30750402,18.06269819,-1165.87716,-509.7203055,-1148.843204,-503.040228,-2221.999525,0,1165.87716,0,509.7203055,0,1148.843204,0,503.040228,0,2221.999525,0,0,0,0,0,
 01/07  04:00:00,6.475,17.08181123,17.03979843,16.99536501,17.05336422,17.85593953,-1213.632067,-540.5059323,-1199.147305,-536.8407762,-2313.741933,0,1213.632067,0,540.5059323,0,1199.147305,0,536.8407762,0,2313.741933,0,0,0,0,0,
 01/07  05:00:00,7.0125,17.05009127,16.98470409,16.96001412,16.9976396,17.8438871,-1147.03064,-511.6359672,-1132.904542,-509.2121154,-2198.437052,0,1147.03064,0,511.6359672,0,1132.904542,0,509.2121154,0,2198.437052,0,0,0,0,0,
 01/07  06:00:00,7.8875,17.11833752,17.04007878,17.0346754,17.04616954,17.89682723,-1052.383388,-471.8533455,-1040.345048,-470.3660646,-2025.734121,0,1052.383388,0,471.8533455,0,1040.345048,0,470.3660646,0,2025.734121,0,0,0,0,0,
 01/07  07:00:00,7.9875,18.11536618,18.09426341,18.09007255,18.08562973,18.62355315,925.6329555,460.6260431,991.5172749,456.8659383,308.9572286,147.1348942,313.2104317,118.7198151,175.1933307,167.4467627,300.4479556,107.6482314,165.0574525,245.3371829,1238.896721,1091.708493,517.0995587,1124.518468,514.2751594,1302.516767,
 01/07  08:00:00,8.4875,20.99929143,21.14693937,21.07506876,21.13201594,21.46152585,6586.476817,3189.560058,6693.840389,3155.624451,9496.493123,2407.820766,0,1196.168654,13.61894375,2463.623406,11.9250662,1165.685818,0,3303.605585,183.4854598,4178.656051,2007.010347,4242.142049,1989.938633,6376.372998,
 01/07  09:00:00,8.9,21.84075758,21.8167374,21.87885408,21.79286286,22.10466754,4985.219468,2145.109147,5109.745951,2178.770852,7227.584392,1701.545839,109.804886,672.2212686,0,1711.172436,56.13615502,690.7637966,0,2513.958793,538.8364488,3393.478514,1472.887878,3454.70967,1488.007055,5252.462049,
 01/07  10:00:00,9.5875,22.03021542,22.13720918,22.17089566,22.05718911,22.26614058,4123.439697,1645.90384,3977.121764,1750.166688,5956.851803,1253.843244,46.30507259,442.5133996,0,1339.251472,206.1232116,496.3692817,0,2022.428431,602.1223021,2915.901525,1203.390441,2843.993504,1253.797406,4536.545674,
 01/07  11:00:00,8.625,22.21178526,22.45599169,22.21503612,22.23358741,22.2412057,3974.125092,1296.313685,3413.484363,1567.358588,5532.99212,1274.25016,203.6233806,239.978953,0,800.689504,0,377.2130006,0,1116.489919,0,2903.498312,1056.334732,2612.794859,1190.145588,4416.502201,
 01/07  12:00:00,7.8,22.21535316,22.3522828,22.19576436,22.24188627,22.28598937,4018.906269,1483.34139,3604.334371,1611.803768,5542.816424,1332.993356,293.1706052,309.677487,0,843.669715,0,375.6162475,0,1026.124775,0,2979.083519,1173.663903,2760.664656,1236.187521,4516.691648,
 01/07  13:00:00,8.4875,22.32770078,22.49025613,22.33307288,22.37188689,22.32173038,3184.323704,1271.22472,3128.292571,1400.256363,5228.291406,675.5627992,0,223.467913,0,649.3123277,0,289.6951269,0,948.2749154,0,2508.760905,1047.756807,2478.980243,1110.561236,4280.016491,
 01/07  14:00:00,8.9,22.81623872,22.64665487,22.46244351,22.50805536,22.3776534,2087.80983,1079.380466,2742.097124,1215.858873,4911.004971,153.9930959,0,139.4698327,0,482.4519634,0,209.4173762,0,837.2889453,0,1933.816734,939.9106329,2259.64516,1006.441497,4073.716026,
 01/07  15:00:00,9.5875,23.10036531,22.61689923,22.48928866,22.5869283,22.43389373,1595.630951,1076.880019,2591.428466,1095.639052,4526.768235,12.71958222,61.57851727,157.8492295,0,450.2496384,0,168.935973,0,723.5854995,0,1644.489886,919.0307893,2141.178827,926.703079,3803.182735,
 01/07  16:00:00,9.625,23.4766707,22.56488065,22.44911973,22.73786334,22.48393482,890.7152307,1128.541598,2681.556905,952.8153597,4322.603744,0,398.9725831,184.7486574,0,497.7515488,0,98.61305425,0,625.9524365,0,1289.687814,943.7929407,2183.805356,854.2023054,3696.651307,
 01/07  17:00:00,9.0875,22.78958341,22.35201223,22.24491977,22.47332002,22.48725858,2226.90825,1396.726282,3279.101246,1259.31826,4400.898923,253.3183058,17.95295181,303.5266335,0,762.8192749,0,236.5261262,0,603.7364556,0,1991.542896,1093.199649,2516.281971,1022.792133,3797.162467,
 01/07  18:00:00,8.525,22.37501558,22.20796818,22.12928631,22.26405617,22.44088842,3113.855027,1605.066706,3667.193305,1533.817634,4677.688947,643.2098357,0,391.4805926,0,921.1553244,0,357.5606677,0,677.3071642,0,2470.645191,1213.586114,2746.03798,1176.256967,4000.381782,
 01/07  19:00:00,7.9875,22.22486927,22.12308424,22.05780095,22.1512564,22.40273049,3747.657832,1749.235159,3939.721061,1710.335144,4949.162479,1121.59134,201.3081138,448.1940628,0,1023.658276,0,430.4379239,0,751.5427947,0,2827.374605,1301.041096,2916.062785,1279.89722,4197.619684,
 01/07  20:00:00,7.425,22.16536786,22.06706436,22.00735095,22.08152496,22.37191974,4163.321688,1861.96864,4165.408471,1839.502529,5209.87924,1335.719466,246.5389514,488.3803315,0,1100.888843,0,478.8522158,0,817.2088081,0,3074.141173,1373.588308,3064.519628,1360.650313,4392.670432,
 01/07  21:00:00,6.8875,22.10196863,22.02618942,22.03849708,22.03420706,22.3461929,4149.231774,1953.98804,4548.225901,1939.612714,5448.37254,1309.122757,261.2004712,518.8760194,0,1487.1181,237.7742563,513.3952637,0,874.3865395,0,3101.309488,1435.11202,3298.882056,1426.21745,4573.986,
 01/07  22:00:00,6.7,19.54352531,19.61121845,19.526837,19.64245036,20.12664799,-1529.811583,-660.4436251,-1517.447408,-647.5391422,-2863.654784,0,1529.811583,0,660.4436251,0,1517.447408,0,647.5391422,0,2863.654784,0,0,0,0,0,
 01/07  23:00:00,6.325,18.12349003,18.21885642,18.07254919,18.25198747,18.81509915,-1351.456205,-595.0961084,-1336.067026,-586.2092397,-2544.167112,0,1351.456205,0,595.0961084,0,1336.067026,0,586.2092397,0,2544.167112,0,0,0,0,0,
 01/07  24:00:00,5.7875,17.58404106,17.63626154,17.53657448,17.66212749,18.34624994,-1352.692337,-599.8378922,-1339.898241,-593.385512,-2561.355565,0,1352.692337,0,599.8378922,0,1339.898241,0,593.385512,0,2561.355565,0,0,0,0,0,
 01/08  01:00:00,5.6,17.25947494,17.27448325,17.20686793,17.29477967,18.04942748,-1336.354206,-595.561448,-1324.494101,-590.7420278,-2537.037391,0,1336.354206,0,595.561448,0,1324.494101,0,590.7420278,0,2537.037391,0,0,0,0,0,
 01/08  02:00:00,5.225,17.01529366,17.01640494,16.96713722,17.03513598,17.83891325,-1352.300833,-602.0229223,-1340.709302,-597.3720305,-2572.603732,0,1352.300833,0,602.0229223,0,1340.709302,0,597.3720305,0,2572.603732,0,0,0,0,0,
 01/08  03:00:00,5,16.82980594,16.81675868,16.78125205,16.83313521,17.67243474,-1356.609784,-606.1514157,-1345.976544,-602.3828565,-2583.900855,0,1356.609784,0,606.1514157,0,1345.976544,0,602.3828565,0,2583.900855,0,0,0,0,0,
 01/08  04:00:00,5,16.719602,16.69481649,16.67091478,16.70853276,17.57402011,-1343.993699,-600.936068,-1333.584021,-597.5265053,-2563.486094,0,1343.993699,0,600.936068,0,1333.584021,0,597.5265053,0,2563.486094,0,0,0,0,0,
 01/08  05:00:00,4.625,16.59487346,16.5711826,16.5484385,16.58022479,17.47029093,-1373.886686,-612.9508542,-1363.142921,-608.6713912,-2621.726912,0,1373.886686,0,612.9508542,0,1363.142921,0,608.6713912,0,2621.726912,0,0,0,0,0,
 01/08  06:00:00,4.4,16.48245908,16.45267044,16.43283434,16.45910291,17.37182444,-1386.916596,-620.3818873,-1376.386249,-616.6333949,-2647.34881,0,1386.916596,0,620.3818873,0,1376.386249,0,616.6333949,0,2647.34881,0,0,0,0,0,
