period4	week	month	day	hour	ambient	t_w	t_e	hvac_w	hvac_e
0	0	8	30	13	24.4	21.7891180874	21.9217344895	0	0
0	0	8	30	14	24.4	21.8649921266	22.0713112598	0	0
0	0	8	30	15	22.8	21.9023051603	22.1221195315	8.8985394188	0
0	0	8	30	16	21.7	22.0165936339	22.2063417547	1.2682067237	0
0	0	8	30	17	21.1	21.9663777982	22.1750859071	0	0
0	0	8	30	18	17.8	21.8078769909	22.025527696	0	0
0	0	8	30	19	16.7	21.6840370722	21.8820598215	0	0
0	0	8	30	20	16.1	21.600901378	21.7704547228	0	0
0	0	8	30	21	15	21.4916779128	21.6318478166	0	0
0	0	8	30	22	15	21.4095841074	21.5255976015	10.1484157077	0.8942378216
0	0	8	30	23	13.9	21.2936324413	21.3884368278	24.5969586914	19.3159700188
0	0	8	30	24	13.9	21.1709815394	21.2483867075	43.9211596438	42.4873915824
0	0	8	31	1	13.9	21.0696458306	21.1334340277	57.4934686576	58.5669488627
0	0	8	31	2	12.8	20.9190750032	20.9709101135	75.5014438113	79.19394643
0	0	8	31	3	12.8	20.7749004858	20.8173074133	98.6140783627	105.3781342222
0	0	8	31	4	12.8	20.6362641776	20.6710039749	116.1909056798	125.4119196119
0	0	8	31	5	12.8	20.4894018455	20.5176743335	131.3808635262	142.9008566739
0	0	8	31	6	12.2	20.3360123554	20.3578989101	149.437882464	163.3240734465
0	0	8	31	7	14.4	20.4310764954	20.4537752153	116.8435864322	126.7700129364
0	0	8	31	8	17.2	20.7437245056	20.7765691393	26.372785777	25.175693138
0	0	8	31	9	18.9	21.1619534758	21.2172648772	0	0
0	0	8	31	10	20	21.6540615696	21.7432596498	0	0
0	0	8	31	11	21.7	22.1444805048	22.2908007276	0	0
0	0	8	31	12	25	22.3587973675	22.5686499809	0	0
0	0	8	31	13	27.8	22.5365070348	22.8134984705	0	0
0	0	8	31	14	24.4	22.5729790685	22.9021388375	0	0
0	0	8	31	15	22.8	22.5697227513	22.9359373203	0	0
0	0	8	31	16	22.8	22.5646623609	22.9186750942	0	0
0	0	8	31	17	21.7	22.5041003077	22.8181817823	0	0
0	0	8	31	18	18.9	22.3573163146	22.6478599387	0	0
0	0	8	31	19	16.7	22.1966038109	22.4513974255	0	0
0	0	8	31	20	16.7	22.099914199	22.310346888	0	0
0	0	8	31	21	16.7	22.0305207014	22.1922408629	0	0
0	0	8	31	22	16.3	21.9610939895	22.0816899892	0	0
0	0	8	31	23	15.9	21.8736114967	21.9616427471	0	0
0	0	8	31	24	15.5	21.780010066	21.8427625052	0	0
57	33	9	1	1	15.1	21.6428014914	21.6852111082	0	0
57	33	9	1	2	14.7	21.5209972243	21.5483519238	4.2403418585	4.827569631
57	33	9	1	3	14.3	21.3873696104	21.4028702238	21.9301931832	24.6899396149
57	33	9	1	4	13.9	21.2684988868	21.2754901795	36.3570760905	40.7548629697
57	33	9	1	5	13.9	21.1271639497	21.1272917831	53.2694469042	59.5130485516
57	33	9	1	6	14.4	21.0321873381	21.0283373222	63.7514761779	71.0390350957
57	33	9	1	7	15	20.9928757054	20.9875311026	57.4353909728	63.7376775468
57	33	9	1	8	16.1	21.1077050249	21.1059350134	20.8659328093	22.3918140815
57	33	9	1	9	17.2	21.2916159937	21.2987995492	0	0
57	33	9	1	10	17.8	21.582642816	21.6071186843	0	0
57	33	9	1	11	19.4	21.786899184	21.83739286	0	0
57	33	9	1	12	19.4	21.9590975964	22.0458610691	0	0
57	33	9	1	13	18.9	22.1052313667	22.2340675187	0	0
57	33	9	1	14	18.3	22.2020871495	22.370802212	0	0
57	33	9	1	15	18.3	22.2787333277	22.4777093804	0	0
57	33	9	1	16	18.3	22.2818429837	22.4934019717	0	0
57	33	9	1	17	17.2	22.1906956799	22.3927283144	0	0
57	33	9	1	18	16.1	22.0022138912	22.1706568306	0	0
57	33	9	1	19	15	21.8375227971	21.9588097352	0	0
57	33	9	1	20	15	21.7329377317	21.8012673066	0	0
57	33	9	1	21	14.4	21.6238833858	21.6426926197	0	0.2791768802
57	33	9	1	22	14.4	21.5319275882	21.5117714359	0	13.5951995156
57	33	9	1	23	14.4	21.4067217989	21.3566244229	15.6656382478	33.0325132469
57	33	9	1	24	14.4	21.2110114627	21.1379580663	49.5630760662	70.7592661613
57	33	9	2	1	14.4	21.0727924892	20.9847019977	75.6279021077	99.2248070581
57	33	9	2	2	13.3	20.7963127336	20.6941219647	114.5505238486	141.8877993664
57	33	9	2	3	13.3	20.7494152667	20.6423958451	120.4970125109	147.6027380226
57	33	9	2	4	13.9	20.6616931556	20.5514586817	103.5707215855	127.2480872837
57	33	9	2	5	12.8	20.5467273699	20.4349605203	110.6066044418	133.1898463835
57	33	9	2	6	13.3	20.4543348691	20.3438122587	125.6814141233	148.8243793499
57	33	9	2	7	13.9	20.4564946758	20.3501865185	113.5195818804	134.3150976354
57	33	9	2	8	15	20.5556114481	20.4569728038	73.9858933532	88.7083929728
57	33	9	2	9	16.7	20.7530764999	20.6702203035	27.4829960059	34.5928985225
57	33	9	2	10	17.2	20.9549425102	20.8969371716	0	0
57	33	9	2	11	17.8	21.1399162133	21.1183537461	0	0
57	33	9	2	12	17.8	21.3960493786	21.4210379509	0	0
57	33	9	2	13	18.9	21.5727700798	21.6472850069	0	0
57	33	9	2	14	18.9	21.6562021656	21.7751567541	0	0
57	33	9	2	15	18.9	21.7629030138	21.9171425652	0	0
57	33	9	2	16	18.9	21.7714395666	21.9423581917	0	0
57	33	9	2	17	17.8	21.6977213052	21.8635932137	0	0
57	33	9	2	18	16.7	21.5689303523	21.7058963256	0	0
57	33	9	2	19	16.1	21.464450717	21.5579614963	0	0
57	33	9	2	20	16.1	21.4111383095	21.4548739155	7.3075964827	11.8882753731
57	33	9	2	21	16.1	21.361115467	21.3575435891	6.6432567095	19.6881933041
57	33	9	2	22	16.1	21.3097673873	21.2683414703	9.9360445825	27.6865055787
57	33	9	2	23	15.6	21.2258649298	21.1565533607	23.0617827579	43.158813793
57	33	9	2	24	15.6	21.1493790106	21.0616154467	37.0616534154	57.9203659376
57	33	9	3	1	15.6	21.0323045647	20.9320470686	54.0045697287	75.4538625709
57	33	9	3	2	15	20.9361614945	20.8291213286	69.4165277024	91.1153435921
57	33	9	3	3	15	20.8468472654	20.7367609193	77.9342931762	98.9746121419
57	33	9	3	4	15	20.7761974758	20.6663863436	81.4335180896	101.1708749831
57	33	9	3	5	14.4	20.669400419	20.5609236653	91.7948201885	111.4507094001
57	33	9	3	6	14.4	20.5339348889	20.4274359879	113.505163572	135.0176056184
57	33	9	3	7	15	20.5127118693	20.4107216378	112.8309763848	133.598401356
57	33	9	3	8	17.2	20.8133333836	20.7251872543	37.07853228	47.2049826745
57	33	9	3	9	18.3	21.1870891367	21.1231274445	0	0
57	33	9	3	10	19.4	21.442150002	21.4152663259	0	0
57	33	9	3	11	21.1	21.6524768107	21.676922655	0	0
57	33	9	3	12	21.1	21.9114548703	22.0002288761	0	0
57	33	9	3	13	21.7	22.0599114122	22.2139474603	0	0
57	33	9	3	14	21.7	22.1608114213	22.3738230005	0	0
57	33	9	3	15	20	22.2044448707	22.4602339022	0	0
57	33	9	3	16	20	22.1855391678	22.4624175814	0	0
57	33	9	3	17	19.4	22.1176449375	22.3906428482	0	0
57	33	9	3	18	18.3	21.9993608812	22.2432848242	0	0
57	33	9	3	19	17.2	21.8664898021	22.0644294521	0	0
57	33	9	3	20	17.8	21.8269934681	21.9747920264	0	0
57	33	9	3	21	15.6	21.7118196656	21.8079964851	0	0
57	33	9	3	22	15	21.6072708938	21.660743295	0	0
57	33	9	3	23	14.4	21.483584007	21.5027604361	8.0787850412	16.4566627194
57	33	9	3	24	14.4	21.3709143818	21.3647541518	23.9254614654	34.8804443146
57	33	9	4	1	13.9	21.2357476972	21.2101900054	41.1573093978	54.146200596
57	33	9	4	2	13.9	21.1000408773	21.0602998851	60.7677445114	75.7826634371
57	33	9	4	3	13.3	20.9312517805	20.8804135044	85.0704096133	102.5071681083
57	33	9	4	4	12.8	20.7981013542	20.7400116602	103.4786923618	122.5475462568
57	33	9	4	5	12.8	20.682359222	20.6195906876	111.0787610786	130.3895056598
57	33	9	4	6	12.8	20.5554643691	20.4895813172	120.47408558	140.0573169464
57	33	9	4	7	14.4	20.5806371918	20.5167516269	104.0718808042	120.7050804921
57	33	9	4	8	18.3	21.0102669541	20.9620293395	1.035275894	3.8339774665
57	33	9	4	9	19.4	21.3878652877	21.365623954	0	0
57	33	9	4	10	20.6	21.870146582	21.8957016364	0	0
57	33	9	4	11	22.2	22.3593370264	22.4513444474	0	0
57	33	9	4	12	25	22.6804774527	22.8478536351	0	0
57	33	9	4	13	27.2	22.9355877297	23.1789495095	0	0
57	33	9	4	14	27.2	23.0484246293	23.300953774	0	0
57	33	9	4	15	24.4	23.0273526602	23.2429488069	0	0
57	33	9	4	16	23.3	22.9426181543	23.1409559267	0	0
57	33	9	4	17	22.2	22.8752118167	23.0609359215	0	0
57	33	9	4	18	20.6	22.710466915	22.8657192917	0	0
57	33	9	4	19	17.2	22.5104894025	22.6298999043	0	0
57	33	9	4	20	16.1	22.413830396	22.496846182	0	0
57	33	9	4	21	15	22.2910439873	22.3348716283	0	0
57	33	9	4	22	14.4	22.1669207619	22.1729753158	0	0
57	33	9	4	23	14.4	22.0171944029	21.9935991224	0	0
57	33	9	4	24	14.4	21.8940434132	21.8498682639	0	0
58	33	9	5	1	13.9	21.748669401	21.6891937244	0	0
58	33	9	5	2	13.3	21.5954391806	21.5250815515	3.2838459721	15.2294152789
58	33	9	5	3	13.9	21.4318029659	21.3537520407	26.9736727398	41.1095664682
58	33	9	5	4	12.8	21.2644121766	21.1812341425	50.0016984813	66.1127484776
58	33	9	5	5	13.3	21.1293542975	21.0437764272	64.9141746451	81.971035897
58	33	9	5	6	12.2	20.9857832891	20.8990691412	77.3356929741	94.9574811339
58	33	9	5	7	13.9	20.9619334452	20.8780988072	69.315516207	85.029396748
58	33	9	5	8	16.1	21.1263209806	21.0521905909	16.7975044639	24.8838997479
58	33	9	5	9	18.3	21.310270585	21.2519090702	0	0
58	33	9	5	10	17.8	21.5879332892	21.5519398525	0	0
58	33	9	5	11	20.6	22.0613943125	22.055617993	0	0
58	33	9	5	12	21.1	22.3823529939	22.412282365	0	0
58	33	9	5	13	22.2	22.5437762724	22.6086418298	0	0
58	33	9	5	14	21.1	22.6902362138	22.7861115451	0	0
58	33	9	5	15	21.7	22.6848929153	22.8004300083	0	0
58	33	9	5	16	19.4	22.5343913038	22.6530978129	0	0
58	33	9	5	17	18.9	22.4481405574	22.5542357517	0	0
58	33	9	5	18	16.7	22.2593376174	22.3333665775	0	0
58	33	9	5	19	15.6	22.0972850153	22.1297622569	0	0
58	33	9	5	20	14.4	21.9691159456	21.9552437302	0	0
58	33	9	5	21	13.9	21.8326980668	21.7766172199	0	0
58	33	9	5	22	13.9	21.7120665979	21.6235332806	0	4.5159620388
58	33	9	5	23	13.3	21.5736234754	21.4614671388	2.0740346787	24.272181473
58	33	9	5	24	12.8	21.4129831503	21.2843763421	25.8773311586	50.0176126662
58	33	9	6	1	12.8	21.2810485401	21.1426296371	44.4578329677	69.4864639668
58	33	9	6	2	12.8	21.1375417201	20.9933707865	58.958389737	84.1120395634
58	33	9	6	3	12.2	20.9826966682	20.8359147068	78.0487456675	103.6815740366
58	33	9	6	4	12.2	20.8217750633	20.6744329159	99.9672056379	126.2363871349
58	33	9	6	5	11.7	20.6302247874	20.4844000608	126.2729084742	154.032184993
58	33	9	6	6	11.7	20.4747573968	20.3325569961	146.080204839	174.8995636654
58	33	9	6	7	12.8	20.4494988007	20.3138406986	131.4716628531	157.5429130082
58	33	9	6	8	14.4	20.5925614938	20.4681891498	74.9133427335	92.1419929166
58	33	9	6	9	16.1	21.0302108796	20.9319352181	0	2.4884530212
58	33	9	6	10	18.3	21.5577608135	21.4952921283	0	0
58	33	9	6	11	18.3	21.777901014	21.7652351007	0	0
58	33	9	6	12	20	22.1443608491	22.1934445766	0	0
58	33	9	6	13	20	22.1014538115	22.2053301636	0	0
58	33	9	6	14	19.4	22.1211325027	22.2757809304	0	0
58	33	9	6	15	18.9	22.1006019651	22.2920689048	0	0
58	33	9	6	16	17.8	22.0236425807	22.2337470474	0	0
58	33	9	6	17	16.1	21.8900099227	22.096203121	0	0
58	33	9	6	18	13.9	21.6983890572	21.8782362325	0	0
58	33	9	6	19	12.8	21.5265041446	21.6721975372	9.700974121	0
58	33	9	6	20	12.8	21.3933876098	21.4958440414	34.2732151327	31.8556568104
58	33	9	6	21	12.8	21.2887612041	21.3524264244	38.6443345972	43.800568979
58	33	9	6	22	12.2	21.1540899432	21.1856285065	50.2341069298	59.9985136343
58	33	9	6	23	12.2	21.0258826752	21.0332854971	69.611889974	82.7297802464
58	33	9	6	24	12.2	20.8869456903	20.8760072946	87.8870744075	103.338185997
58	33	9	7	1	11.7	20.7160542246	20.6910319483	111.1425372978	129.0709114985
58	33	9	7	2	11.1	20.564884934	20.5299593905	132.5441236404	152.5027985951
58	33	9	7	3	11.7	20.4301441418	20.3883329176	144.2811942285	164.9068386121
58	33	9	7	4	12.2	20.3383363562	20.2934907173	144.6556746703	164.9543332925
58	33	9	7	5	12.8	20.2702570419	20.2238160091	139.4796082448	158.4444661632
58	33	9	7	6	12.8	20.1785334436	20.1309924972	142.2422680339	160.1048430242
58	33	9	7	7	12.8	20.125714035	20.079555145	144.8193010403	157.3446202744
58	33	9	7	8	13.3	20.1494711172	20.1072296846	121.8415544844	131.3871183231
58	33	9	7	9	15	20.7542217083	20.7304930384	12.8970374563	12.3295844283
58	33	9	7	10	16.7	21.0973124894	21.0898131549	0	0
58	33	9	7	11	18.3	21.2819989412	21.292218187	0	0
58	33	9	7	12	20	21.3004849561	21.3339118984	0	0
58	33	9	7	13	18.3	21.3951568227	21.4610245978	0	0
58	33	9	7	14	18.9	21.4665314575	21.5624056142	0	0
58	33	9	7	15	17.8	21.4879952384	21.6060870904	0	0
58	33	9	7	16	16.7	21.4607782976	21.5881168442	0	0
58	33	9	7	17	16.7	21.4491250016	21.5707663575	0	0
58	33	9	7	18	16.7	21.3477287429	21.4449534068	0	0
58	33	9	7	19	15.6	21.2166017794	21.2767636444	21.4005460091	19.5687156423
58	33	9	7	20	15.6	21.1387225782	21.1559985355	44.9998658057	55.1927901797
58	33	9	7	21	15.6	21.0656742801	21.0410675528	50.0956079626	68.4799293952
58	33	9	7	22	14.4	20.9650919272	20.9056008209	60.356302282	83.9271068961
58	33	9	7	23	15	20.8715351283	20.7860736129	76.1797746484	102.4680211004
58	33	9	7	24	14.4	20.7785398547	20.6746013334	88.0141583634	115.1009187429
58	34	9	8	1	14.4	20.6843181186	20.5677646794	97.7214631321	124.6784413515
58	34	9	8	2	14.4	20.6054302159	20.4816822246	104.8482170518	131.103295417
58	34	9	8	3	15	20.5597104061	20.4331063086	103.8001875079	128.4575498966
58	34	9	8	4	15	20.5092220839	20.3821856323	101.6411530664	124.6193759556
58	34	9	8	5	14.4	20.4318613602	20.305708425	109.341865223	132.1001152297
58	34	9	8	6	15	20.3826345412	20.2590728783	115.8534639871	138.5035792579
58	34	9	8	7	15	20.340216198	20.2198486962	115.0376177292	136.1186113144
58	34	9	8	8	17.2	20.4809353944	20.3702313525	80.2401785009	97.9234271751
58	34	9	8	9	17.8	20.5853144612	20.4885306121	46.4392956613	59.680021731
58	34	9	8	10	20	20.9611637394	20.8886291948	0	0.6470674199
58	34	9	8	11	21.7	21.3688665916	21.3272331539	0	0
58	34	9	8	12	22.2	21.7881805764	21.7954331231	0	0
58	34	9	8	13	22.2	21.9806168527	22.0259432929	0	0
58	34	9	8	14	21.7	22.1417025884	22.2013557709	0	0
58	34	9	8	15	22.2	22.1868387815	22.2797016133	0	0
58	34	9	8	16	21.1	22.2024883464	22.3241708321	0	0
58	34	9	8	17	20	22.1207939793	22.2404632403	0	0
58	34	9	8	18	17.2	21.9396086845	22.0273288194	0	0
58	34	9	8	19	16.1	21.7919185053	21.8329606477	0	0
58	34	9	8	20	16.1	21.7055702055	21.6964468202	0	0
58	34	9	8	21	16.1	21.6634018437	21.6093371906	0	0
58	34	9	8	22	16.1	21.6226546294	21.5324916079	0	0
58	34	9	8	23	15.6	21.5461939093	21.4293943595	0	3.5179720483
58	34	9	8	24	15	21.409385515	21.2737258982	8.4434265657	32.6190984896
59	34	9	9	1	15	21.3133210414	21.1667665299	29.0509491942	54.1937089389
59	34	9	9	2	15	21.2250933423	21.072781467	35.7459855159	60.0413669501
59	34	9	9	3	15	21.1137221982	20.9590201966	46.3041578493	69.9378861104
59	34	9	9	4	14.4	20.946355916	20.7906232915	73.6671475402	98.5755240398
59	34	9	9	5	14.4	20.8157446404	20.662193845	97.3906496258	123.3617661035
59	34	9	9	6	13.3	20.6561894118	20.5054625029	115.3154214656	141.8525038227
59	34	9	9	7	15	20.6813878535	20.5383941883	98.4047192448	121.5516501325
59	34	9	9	8	16.7	20.8406877852	20.7113199051	41.6182955542	55.8870937406
59	34	9	9	9	18.3	21.1048307371	21.0043667065	0	0
59	34	9	9	10	20	21.4372642001	21.3819646572	0	0
59	34	9	9	11	20	21.670929093	21.6728606789	0	0
59	34	9	9	12	20.6	21.8342631402	21.9105817079	0	0
59	34	9	9	13	20.6	22.0035084522	22.1506062848	0	0
59	34	9	9	14	21.1	22.0838713946	22.2929989893	0	0
59	34	9	9	15	21.1	22.1096809766	22.3634322813	0	0
59	34	9	9	16	20.6	22.1408774882	22.4191075517	0	0
59	34	9	9	17	19.4	22.0657458396	22.342725387	0	0
59	34	9	9	18	18.3	21.9433322868	22.1930048676	0	0
59	34	9	9	19	17.2	21.8130755234	22.0160851985	0	0
59	34	9	9	20	16.7	21.7458544703	21.8953069859	0	0
59	34	9	9	21	16.1	21.6661365846	21.762879732	0	0
59	34	9	9	22	15	21.5684081689	21.6205404922	0	0
59	34	9	9	23	15	21.4650294738	21.4829981055	4.7434958249	13.3101840392
59	34	9	9	24	14.4	21.3494811162	21.3420937753	22.2432335084	33.1948742601
59	34	9	10	1	14.4	21.2327762878	21.2071738578	38.5079873912	51.0224027314
59	34	9	10	2	13.9	21.0782495588	21.0388510348	60.5785266986	75.1245295542
59	34	9	10	3	13.9	20.9652235026	20.9171870735	77.0732766336	92.8688811153
59	34	9	10	4	13.9	20.8415029873	20.7875133494	87.5152323197	103.7456969142
59	34	9	10	5	13.9	20.7552996053	20.6986431741	92.9476916406	108.9244734723
59	34	9	10	6	13.9	20.6471808379	20.5890674478	100.4403275092	116.3008364434
59	34	9	10	7	14.4	20.6079185429	20.5516360185	99.2610387298	114.2345364674
59	34	9	10	8	15.6	20.7211976244	20.6723879884	63.196870389	73.0298126542
59	34	9	10	9	16.7	20.9959380319	20.9682288382	14.811883933	16.5009257278
59	34	9	10	10	17.8	21.2010259688	21.2049586438	0	0
59	34	9	10	11	18.9	21.4431278207	21.496516649	0	0
59	34	9	10	12	19.4	21.5668478973	21.6786372797	0	0
59	34	9	10	13	20	21.7883580645	21.9653971605	0	0
59	34	9	10	14	20	21.8727940258	22.1054366603	0	0
59	34	9	10	15	19.4	21.8826566502	22.1559038927	0	0
59	34	9	10	16	18.9	21.8221683103	22.1147773499	0	0
59	34	9	10	17	18.3	21.8057941559	22.0955126535	0	0
59	34	9	10	18	16.7	21.6677274787	21.9280414287	0	0
59	34	9	10	19	15.6	21.5269860633	21.74003949	0	0
59	34	9	10	20	15.6	21.4573462599	21.6153063327	8.7075109563	0
59	34	9	10	21	15	21.3780670503	21.4801736692	12.4134339968	13.2882228393
59	34	9	10	22	15	21.3150450341	21.3706915541	16.5578125655	24.5058841426
59	34	9	10	23	15	21.2612183194	21.2815611213	21.1063083777	31.8835399635
59	34	9	10	24	15	21.1992467456	21.1933602269	26.7054968	38.4741092128
59	34	9	11	1	15	21.1217358024	21.0970961062	36.9246195323	49.5187144143
59	34	9	11	2	15	21.0377829747	21.000223728	49.5359302304	62.8747973294
59	34	9	11	3	15	20.9500696253	20.9040228013	61.2988378754	75.104513244
59	34	9	11	4	15	20.8583124523	20.8070918206	72.4162265166	86.5379092507
59	34	9	11	5	14.4	20.7443468951	20.6899236456	87.3032163592	102.1318277294
59	34	9	11	6	14.4	20.6319291605	20.5764537515	103.2634792527	119.0372977799
59	34	9	11	7	15	20.5855837103	20.5317920832	103.3005263858	118.6021822605
59	34	9	11	8	16.1	20.6750512907	20.628064171	70.56356831	81.0841058835
59	34	9	11	9	16.7	20.8214954518	20.7911163389	31.0195292628	34.5480187298
59	34	9	11	10	17.8	20.9923031866	20.9920912108	0.7796058283	0
59	34	9	11	11	17.8	21.2436177041	21.2888266524	0	0
59	34	9	11	12	18.3	21.3823001974	21.4785584386	0	0
59	34	9	11	13	18.9	21.580161057	21.7336956176	0	0
59	34	9	11	14	18.9	21.7236213717	21.9274944191	0	0
59	34	9	11	15	18.9	21.7705029234	22.0109281522	0	0
59	34	9	11	16	17.8	21.6762155835	21.9323757072	0	0
59	34	9	11	17	17.2	21.6283514769	21.8797538868	0	0
59	34	9	11	18	16.1	21.4998896943	21.7247296371	0	0
59	34	9	11	19	15	21.382927986	21.5691760483	6.8776363925	0
59	34	9	11	20	15	21.3044875495	21.4474599034	26.4103738553	17.8085281949
59	34	9	11	21	14.4	21.224270878	21.3252854083	31.3197321029	31.0251363075
59	34	9	11	22	14.4	21.1438631745	21.2099657187	38.6169001664	43.8089326125
59	34	9	11	23	14.4	21.0706969376	21.1100760486	47.6467542106	55.5674569514
59	34	9	11	24	15	20.9988670162	21.0185639351	54.7308331223	63.7261762362
59	34	9	12	1	15	20.928510019	20.9342203929	61.2153522033	70.7127662639
59	34	9	12	2	15	20.8261063152	20.8210481269	74.1746861217	84.7866858534
59	34	9	12	3	14.4	20.7173232702	20.704370743	91.6949824196	103.9513104741
59	34	9	12	4	14.4	20.6283048	20.609904376	102.6633583851	115.7828925851
59	34	9	12	5	14.4	20.5396722	20.5177431405	108.5506089097	122.1945228735
59	34	9	12	6	14.4	20.4344532164	20.4095496565	119.3261876338	133.9470448065
59	34	9	12	7	15	20.4073541947	20.3821959966	117.9551616041	131.9537617061
59	34	9	12	8	15.6	20.5123797092	20.4912240848	82.6639550567	91.978534307
59	34	9	12	9	16.7	20.7360813051	20.725075475	32.0236138783	34.5762044786
59	34	9	12	10	18.9	21.3585632754	21.3714059403	0	0
59	34	9	12	11	19.4	21.7470624067	21.7850753073	0	0
59	34	9	12	12	20	22.1004353232	22.1774622879	0	0
59	34	9	12	13	20.6	22.1963947411	22.3123271071	0	0
59	34	9	12	14	22.2	22.3751264196	22.5312593569	0	0
59	34	9	12	15	22.2	22.4175469418	22.5923813096	0	0
59	34	9	12	16	21.1	22.4249072431	22.6063720477	0	0
59	34	9	12	17	18.3	22.2611623507	22.4278224381	0	0
59	34	9	12	18	17.2	22.0940162318	22.2191910132	0	0
59	34	9	12	19	15.6	21.9449106644	22.0131574543	0	0
59	34	9	12	20	15.6	21.8629320362	21.8678221721	0	0
59	34	9	12	21	14.4	21.7683687724	21.7130764864	0	0
59	34	9	12	22	13.9	21.6649027827	21.5613232753	0	7.4261476947
59	34	9	12	23	13.9	21.5506182927	21.4112054501	0	29.4720206509
59	34	9	12	24	13.9	21.4076972288	21.2421821317	21.7303528426	54.175919214
60	34	9	13	1	13.9	21.1877996977	21.0024855798	60.2250765295	96.0000402577
60	34	9	13	2	13.3	21.0854833801	20.8897102485	78.0447490893	114.4369406441
60	34	9	13	3	12.8	20.9680942375	20.7659766555	78.10153281	112.5303808826
60	34	9	13	4	12.8	20.8269153052	20.6214314161	91.7016857657	125.3916848328
60	34	9	13	5	12.2	20.589914987	20.3813420369	133.2026798241	169.7238056457
60	34	9	13	6	13.3	20.4687273669	20.2623518214	155.5830879184	193.120572406
60	34	9	13	7	14.4	20.5266002587	20.3277970457	116.8266288253	147.5872645126
60	34	9	13	8	16.1	20.71107779	20.5247695943	46.1324722028	64.600885809
60	34	9	13	9	18.3	20.8743907948	20.7055170354	7.665881723	19.6990835272
60	34	9	13	10	18.3	21.0603014557	20.9136475079	0	0
60	34	9	13	11	18.9	21.7351141539	21.6261406721	0	0
60	34	9	13	12	19.4	22.0844025168	22.0120924833	0	0
60	34	9	13	13	21.7	22.6195893743	22.5918625438	0	0
60	34	9	13	14	21.1	22.5180124423	22.5165843205	0	0
60	34	9	13	15	20.6	22.5435004812	22.5626557951	0	0
60	34	9	13	16	19.4	22.4391953469	22.46064967	0	0
60	34	9	13	17	17.8	22.2817247836	22.2850375215	0	0
60	34	9	13	18	15.6	22.0822711897	22.0472527249	0	0
60	34	9	13	19	13.9	21.9360398336	21.8568939211	0	0
