period4	week	month	day	hour	ambient	t_w	t_e	lf_w	lf_e	pwr_w	pwr_e	hg_w	hg_e	crz_w	crz_e	crp_w	crp_e
2	1	1	6	21	6.7	22.5043423432	21.8770004991	14.2	14.2	246.5385277018	-372.3800907995	49765.8123716337	51267.7905247028	46961.9770713461	48356.1734966584	2557.2967725858	3283.9971188439
2	1	1	6	22	6.7	22.5028088175	21.8285280822	14.2	14.2	598.9864373486	-593.1419079896	49706.9366461449	53493.1422193065	46618.7928030018	50547.9361721197	2489.1574057945	3538.3479551764
2	1	1	6	23	10	22.7113163967	21.922396213	14.2	14.2	534.8705068445	-721.9205423767	50438.7669648562	51974.3689673542	47401.060507766	49285.2478154789	2502.8359502457	3411.041694252
2	1	1	6	24	8.9	22.7063887594	21.855908873	14.2	14.2	487.5625080927	-712.8990997787	50445.9001344278	51940.3752178156	47525.5631666583	49235.9527648318	2432.7744596768	3417.3215527625
2	1	1	7	1	9.4	22.2699986819	21.8509445147	14.2	14.2	-354.9960491238	781.2005898856	35750.8219680579	36339.8474291097	34141.5949055596	33559.0761079187	1964.2231116221	1999.5707313054
2	1	1	7	2	8.9	22.0263568271	21.8419671512	14.2	14.2	720.260952861	775.8727297237	38542.3248813871	43216.8857278155	36269.6850968418	40404.2298420312	1552.3788316843	2036.7831560606
2	1	1	7	3	6.1	22.0416703415	21.7871848678	14.2	14.2	1138.3508502575	1037.3309575815	39246.4196749809	41101.5708126327	36566.6164635347	38111.9853773086	1541.4523611887	1952.2544777426
2	1	1	7	4	6.7	22.0962429292	21.7889558959	14.2	14.2	1476.4191183562	921.9396850481	39217.6240126224	42691.3509800728	36290.9004435837	39646.31403625	1450.3044506825	2123.0972587747
2	1	1	7	5	7.2	22.1772049588	21.8028566293	14.2	14.2	1547.5319895688	877.3868181459	39704.9216341382	42711.1357737584	36690.9131859684	39693.1660225037	1466.476458601	2140.5829331088
2	1	1	7	6	8.3	22.2332331079	21.809672191	14.2	14.2	1518.7326763973	952.2240613926	39882.3358398163	41727.9757278379	36924.9558433512	38751.6142727188	1438.6473200678	2024.1373937265
2	1	1	7	7	7.8	22.4166370216	21.9304976995	14.2	14.2	538.689675832	-343.9953905392	52178.0252799515	55396.7557429039	48799.6750044129	52071.1730511612	2839.6605997066	3669.5780822819
2	1	1	7	8	8.9	22.1799878889	21.8484279312	14.2	14.2	-84.7848941726	-393.6837142493	45433.6313594718	48245.7240289112	42827.3756795331	45225.3418746627	2691.0405741113	3414.0658684979
2	1	1	7	9	8.9	22.4686715641	21.9944988239	14.2	14.2	-427.3404370668	-1857.6993831995	60523.439121694	65652.2484177565	57028.8836832257	62404.4451604642	3921.8958755351	5105.5026404918
2	1	1	7	10	10	22.3862247379	21.9394367199	255.6	255.6	-1088.8455450055	-1741.7385300835	53630.172365643	56072.6828338895	51157.9813802658	53448.2413908282	3561.0365303827	4366.1799731448
2	1	1	7	11	7.8	22.5546289891	21.983547268	269.8	269.8	-381.2601538757	-1759.7972981914	56834.6741363609	61648.1213561825	53811.442741625	58809.5478707531	3404.4915486116	4598.3707836208
2	1	1	7	12	7.8	22.5881927884	21.9108624779	284	284	-143.0595232925	-1415.2630305121	56428.9063120461	58674.1343612713	53323.4040100491	55827.8464174458	3248.5618252896	4261.5509743376
2	1	1	7	13	8.9	22.8291129495	22.0119169079	269.8	269.8	-381.0970911415	-1968.9525186491	57125.6275674118	60635.8861529893	54245.0807423138	58047.8590459243	3261.6439162395	4556.9796257141
2	1	1	7	14	8.9	22.995982503	22.096256769	227.2	227.2	-541.417084088	-2239.1585848488	56637.4813190843	58967.5564643906	54022.2762223271	56785.2626196318	3156.6221808452	4421.4524296076
2	1	1	7	15	10	23.0318376791	22.0145646516	255.6	255.6	-325.5182916084	-2140.7460085865	57336.3349837582	58914.8229092855	54482.3112995485	56629.7384180832	3179.5419758181	4425.8304997888
2	1	1	7	16	9.4	23.109702903	22.0056428839	284	284	-313.9486411998	-2250.7339616715	57587.4303489715	59722.6952972507	54758.8607476168	57416.1075982719	3142.5182425545	4557.3216606503
2	1	1	7	17	8.9	22.9813067237	21.8223331775	284	284	102.8464365742	-1724.3458365094	57689.4287702683	59718.4149237019	54523.7721813389	56953.3914291837	3062.8101523552	4489.3693310276
2	1	1	7	18	8.3	23.0191179972	21.802485816	14.2	14.2	424.3953420897	-1327.5507382824	57887.4337183824	59203.162470094	54401.192271725	56181.2299355548	3061.8461045678	4349.4832728216
2	1	1	7	19	7.8	22.553360358	21.7792118474	14.2	14.2	-894.8432243236	-4.0934945395	48444.5523009905	48507.872566978	46454.0630194778	45471.8815560057	2885.3325058363	3040.0845055119
2	1	1	7	20	7.2	22.3639572174	21.8468710078	14.2	14.2	10.1628442996	-167.8957526068	49421.5018941363	54909.2115883624	46777.4570595844	51633.0299202623	2633.8819902523	3444.0774207069
2	1	1	7	21	6.7	22.4215709929	21.8312121887	14.2	14.2	474.5139043051	-23.1394921332	49801.7367273938	51449.8431427022	46789.3733457898	48290.8629171342	2537.8494772989	3182.1197177012
2	1	1	7	22	6.7	22.4026784919	21.7578665336	14.2	14.2	817.6657482027	-173.8683484098	49912.446431036	53784.4651159426	46635.909016587	50495.7156949373	2458.8716662463	3462.6177694151
2	1	1	7	23	6.1	22.5254399088	21.7928315897	14.2	14.2	927.349787186	-140.0403226197	50277.0567039721	52172.927417792	46932.2386418184	49007.465519538	2417.4682749677	3305.5022208737
2	1	1	7	24	5.6	22.5387197768	21.7436152876	14.2	14.2	997.0838255894	-59.2281998853	50465.8138742251	52074.8012344576	47087.3939725049	48836.5257602574	2381.3360761308	3297.5036740855
2	2	1	8	1	5.6	22.120936914	21.7219230663	14.2	14.2	134.2385206939	1285.6904240983	35886.8620506216	36601.788921494	33832.7325874541	33349.7233987328	1919.8909424737	1966.3750986629
2	2	1	8	2	5	21.9059461433	21.730035077	14.2	14.2	1150.9962806734	1263.0357914691	38507.7652637077	43134.6528280697	35854.1493265475	39891.4539035994	1502.6196564868	1980.1631330012
2	2	1	8	3	5	21.9624632502	21.7152104341	14.2	14.2	1454.3019414275	1373.885118241	39404.8848352335	41358.0126904982	36450.7630121137	38073.5348822854	1499.8198816923	1910.5926899718
2	2	1	8	4	5	22.024006045	21.7271272032	14.2	14.2	1693.8190188556	1207.7414249204	39212.5839333293	42670.7076225293	36113.2318071206	39401.9929809696	1405.5331073531	2060.9732166394
2	2	1	8	5	4.4	22.0768233394	21.7122962225	14.2	14.2	1836.6788908025	1224.4973289191	39708.6507583985	42707.6022129654	36445.1391684649	39408.2599131084	1426.8326991311	2074.8449709379
2	2	1	8	6	4.4	22.119260823	21.7080795668	14.2	14.2	1849.4550758238	1362.749700463	39922.498370746	41831.8533091717	36676.4014017297	38502.387703496	1396.6418931925	1966.7159052127
2	2	1	8	7	3.9	22.2987782771	21.824415131	14.2	14.2	927.649243093	101.0810631936	52209.9699112628	55529.2810295317	48498.3429292183	51821.3886483168	2783.9777389515	3606.8113180214
2	2	1	8	8	3.9	22.0134272917	21.6882880753	14.2	14.2	408.2724963861	205.3878737637	45487.020927675	48303.5119836476	42435.2570371878	44752.54058793	2643.4913941011	3345.5835219539
2	2	1	8	9	4	22.3968582231	21.9382013879	14.2	14.2	-118.6049772284	-1515.6489912984	60530.0395408707	65724.9408214393	56773.3215627399	62193.0001117304	3875.3229553592	5047.5897010073
2	2	1	8	10	7.8	22.3912522701	21.9518852433	255.6	255.6	-1047.9894697991	-1719.6813374485	53625.2896240708	56080.0260616393	51132.0178745997	53451.6785286256	3541.2612192702	4348.0288704622
2	2	1	8	11	9	22.6806458264	22.1262122412	269.8	269.8	-665.4775158757	-2113.8950990731	56780.7030247162	61562.038634927	54013.2648532231	59036.5799518317	3432.9156873688	4639.3537821684
2	2	1	8	12	10	22.9553039596	22.2903916188	284	284	-1084.9372821404	-2632.3172261625	56293.4092854463	58507.5433643585	54026.3724719984	56707.0969941366	3351.9740955883	4432.7635963844
2	2	1	8	13	13	23.1174033965	22.3144508911	269.8	269.8	-1245.9445314953	-3144.7600958691	56766.0385994014	60137.9839348466	54667.8439681369	58557.2897697381	3344.1391627598	4725.4542609776
2	2	1	8	14	12	23.2329461006	22.3425943147	227.2	227.2	-1159.665397458	-3161.5744395852	56649.6930273677	58732.9217499121	54559.4170679438	57293.1936598484	3249.9413568819	4601.3025296489
2	2	1	8	15	14	23.370084907	22.3553220153	255.6	255.6	-1142.6578283747	-3335.0753111773	57199.6158064863	58572.4515746988	55057.5980288743	57279.0634625972	3284.6756059867	4628.4634232789
2	2	1	8	16	13.9	23.3026155192	22.2121083057	284	284	-929.8953054677	-3115.0491949498	57496.6864566049	59379.5029671135	55223.3579620337	57767.2695183415	3203.2238000389	4727.2826437218
2	2	1	8	17	10.6	23.1680994875	22.0103914729	284	284	-313.3926361763	-2446.4328558526	57552.6810332498	59333.4892887076	54720.054977357	57159.6984540032	3146.0186920691	4620.223690557
2	2	1	8	18	11.7	23.2055245895	21.9573951588	14.2	14.2	-0.3133607035	-2042.1924753882	57964.1424646955	58967.8446096997	54817.065481388	56517.6510305337	3147.390344011	4492.3860545542
2	2	1	8	19	10	22.7593546845	21.9539283702	14.2	14.2	-1359.3545254015	-786.2741744095	48411.0188998366	48362.2339504912	46803.1393595012	45895.3288509264	2967.2340657369	3253.1792739743
2	2	1	8	20	8.9	22.5379065677	22.0314630769	14.2	14.2	-424.6876886608	-952.171832533	49238.3895221743	54572.0288810147	47005.977311077	51934.9544593695	2657.0998997581	3589.2462541782
2	2	1	8	21	8.9	22.6125228664	22.0135804591	14.2	14.2	-19.6485649921	-814.6150657216	49700.0806756884	50932.6762460777	47075.70215398	48431.4917330843	2644.0270867005	3315.799578715
2	2	1	8	22	9.4	22.6607258878	22.0068672287	14.2	14.2	120.0566767637	-1100.1001283303	49885.2795231677	53473.4475099481	47188.5534685549	50945.2615223094	2576.6693778491	3628.2861159689
2	2	1	8	23	9.4	22.7137488347	21.9836746161	14.2	14.2	289.5511997202	-920.371001141	50187.0418019597	51826.7048149472	47405.072139586	49328.7301782892	2492.4184626535	3418.345637799
2	2	1	8	24	8.9	22.748087749	21.9528356917	14.2	14.2	433.1481695769	-820.4063770463	50254.8388016863	51904.6586247836	47356.113614182	49287.0418357626	2465.5770179274	3438.0231660673
3	2	1	9	1	7.8	22.2803837725	21.8883075094	14.2	14.2	-400.8949814059	618.0062725339	35919.875539804	36495.0970077217	34325.6811626867	33824.4140667779	1995.0893585233	2052.6766684099
3	2	1	9	2	10	22.0774105178	21.906009145	14.2	14.2	609.589554689	565.8447302423	38454.8620898012	43078.4028179604	36266.3916593583	40429.0599168649	1578.8808757539	2083.4981708532
3	2	1	9	3	8.3	22.0562578006	21.8111185622	14.2	14.2	1072.3661488526	906.7774469793	39205.6447321398	41042.4259816341	36571.3005709786	38148.9134242455	1561.9780123086	1986.7351104093
3	2	1	9	4	6.1	22.1300584717	21.8279147684	14.2	14.2	1401.6913501635	775.5479059973	39189.270910976	42645.7112270305	36317.0465376816	39709.6287502311	1470.5330231309	2160.5345708021
3	2	1	9	5	7.2	22.2207123552	21.8470188487	14.2	14.2	1434.4914866092	687.9477909792	39670.4055545442	42650.3936467166	36746.9752150242	39781.3747063085	1488.9388529108	2181.0711494289
3	2	1	9	6	6.7	22.2274946729	21.8056759269	14.2	14.2	1494.6969125513	891.289939927	39843.3453679734	41646.0575200527	36903.3283592747	38710.6766205355	1445.3200961474	2044.0909595902
3	2	1	9	7	6.1	22.3890599323	21.906273885	14.2	14.2	607.1869403373	-287.3255002534	52123.7081857945	55295.8130497391	48670.8236582396	51906.6424316247	2845.6975872177	3676.4961183678
3	2	1	9	8	6.1	22.1234454486	21.7983675904	14.2	14.2	74.6422976425	-237.0501500925	45427.2095575898	48277.1126407105	42664.5841974946	45096.3366297005	2687.9830624527	3417.8261611025
3	2	1	9	9	7	22.4576506453	21.9927717117	14.2	14.2	-360.3744677666	-1823.1344922221	60527.2896211145	65639.7970977169	56957.1055310099	62342.8178590422	3930.5585578712	5120.1137308968
3	2	1	9	10	7.2	22.4894774516	22.0499397319	255.6	255.6	-1336.409338032	-2093.6591649948	53570.1887009053	56025.0303046334	51315.6782615276	53696.6841617666	3590.9197774097	4422.0053078616
3	2	1	9	11	8	22.8726217267	22.319121446	269.8	269.8	-1166.7807873131	-2733.875036052	56736.1193073382	61443.0008297997	54398.419891331	59436.1721492908	3504.4802033203	4740.7037165609
3	2	1	9	12	8	22.8962589809	22.2391319545	284	284	-1068.2149607483	-2608.3172470938	56198.2165272858	58344.1511424291	53908.945131962	56523.9050363032	3357.4863560721	4428.5633532197
3	2	1	9	13	9	23.1192714332	22.322703753	269.8	269.8	-1227.7961465078	-3076.3683290816	56978.0368603523	60342.7351880581	54836.5664410127	58681.7811967341	3369.2665658474	4737.3223204056
3	2	1	9	14	9	23.176066487	22.3101196612	227.2	227.2	-1114.0299666904	-3049.7856518707	56491.8108905071	58687.5520593679	54386.0632692406	57174.8683803369	3219.7775879569	4562.4693309017
3	2	1	9	15	11	23.3201407899	22.3257997371	255.6	255.6	-972.7395028905	-3139.8412345581	57214.9778086655	58613.6607352638	54902.8287821468	57155.8244082947	3284.8885294092	4597.6775615272
3	2	1	9	16	10.7	23.2168351203	22.1346652759	284	284	-722.185539905	-2893.1546048744	57630.6324398751	59569.2473630784	55159.8976446349	57760.7325221244	3192.9203351452	4701.6694458284
3	2	1	9	17	10	23.1790246432	22.0341594022	284	284	-280.9332244275	-2435.6610795411	57561.3303394433	59468.1693762409	54705.5814955472	57279.5597839317	3136.6820683236	4624.2706718503
3	2	1	9	18	10	23.1438551133	21.922748879	14.2	14.2	98.8827776231	-1913.9231198336	57984.0558857374	59051.2059784811	54761.9823945612	56485.744140135	3123.1907135531	4479.3849581797
3	2	1	9	19	9.4	22.6618864041	21.8982050847	14.2	14.2	-1180.3602232502	-480.8210745683	48426.3685545671	48359.0456857816	46658.7874570524	45702.6163324721	2947.9413207649	3137.2504278779
3	2	1	9	20	8.9	22.5004804905	22.0078832458	14.2	14.2	-333.8534190001	-716.8650725486	49388.0921222934	54799.5723805187	47021.9776428893	51960.7058777678	2699.9678984042	3555.7315752995
3	2	1	9	21	8.3	22.5726242189	22.0043649658	14.2	14.2	64.6371757541	-648.4076576193	49778.696212675	51320.5959148516	47104.1636981089	48671.6718270945	2609.895338812	3297.3317453764
3	2	1	9	22	7.8	22.5831351869	21.9617714288	14.2	14.2	326.265630138	-887.172275519	49835.2079533621	53634.6556017704	46975.2154829908	50929.4247048105	2533.7268402333	3592.4031724789
3	2	1	9	23	6.7	22.659119598	21.9490034582	14.2	14.2	518.7644226097	-740.7743736997	50211.949380742	51979.5119063264	47214.5992756467	49310.654040897	2478.5856824856	3409.6322391291
3	2	1	9	24	6.7	22.7058654499	21.9235812751	14.2	14.2	574.4383257296	-714.9995598714	50397.5563452306	51896.330130725	47371.7259480417	49199.2981033421	2451.3920714593	3412.0315872543
3	2	1	10	1	6.7	22.2582799489	21.8798620804	14.2	14.2	-324.0834018409	647.1317903263	35878.7167661339	36502.3391077683	34221.177107922	33799.1106340634	1981.6230600528	2056.0966833786
3	2	1	10	2	6.7	22.0045165171	21.8507653425	14.2	14.2	790.7164236232	734.2194462957	38478.6592725873	43061.0525179265	36130.50557736	40259.6835389013	1557.4372716041	2067.1495327295
3	2	1	10	3	6.1	22.0725589188	21.8410209228	14.2	14.2	1099.8188612334	856.0509573137	39280.0619778964	41154.8858589437	36625.9964692552	38301.9918866732	1554.2466474079	1996.8430149568
3	2	1	10	4	6.1	22.1194722259	21.8329003767	14.2	14.2	1390.3019367093	733.0993326368	39143.528262252	42552.0957163524	36297.4619336599	39668.4439744617	1455.7643918828	2150.5524092539
3	2	1	10	5	6.1	22.1803207213	21.8224030843	14.2	14.2	1530.9958846971	756.9670334725	39661.1188697835	42578.7879254254	36656.7931245206	39663.0866605999	1473.3298605658	2158.734231353
3	2	1	10	6	6.1	22.2014969047	21.7970581012	14.2	14.2	1585.903767094	963.266452295	39867.7184624422	41678.4853391563	36848.3070933279	38680.3412865237	1433.5076020203	2034.8776003376
3	2	1	10	7	4.4	22.2916954166	21.8236540902	14.2	14.2	887.0574410377	-18.3617796565	52158.1423077862	55382.1518513301	48462.1926932067	51754.111348018	2808.8921735418	3646.4022829686
3	2	1	10	8	5.6	22.1004791655	21.7874183196	14.2	14.2	228.7041435857	-104.8946044665	45515.8219827585	48350.8894440925	42630.482613643	45071.732309638	2656.6352255298	3384.0517389211
3	2	1	10	9	6.8	22.3937612898	21.9501767326	14.2	14.2	-447.33447984	-1891.9138252434	60578.5091827423	65708.795130399	57027.728750625	62449.7706874872	3998.1149119573	5150.9382681552
3	2	1	10	10	6.8	22.3781878961	21.9793630725	255.6	255.6	-1263.4136570612	-1936.6178412949	53465.4372149207	55890.965265848	51097.8164064374	53397.3429665876	3631.0344655445	4430.2401405553
3	2	1	10	11	7.1	22.7721935112	22.2582514131	269.8	269.8	-1003.1353200088	-2555.2179293137	56678.9351494567	61582.4904873501	54199.8305390936	59417.5445602027	3482.2399303719	4720.1638564611
3	2	1	10	12	7.5	22.8886338962	22.2645919637	284	284	-1088.2329996202	-2637.4598651051	56117.7723704365	58289.5722745035	53848.3599032728	56500.6260555358	3357.6454667839	4426.4060840728
3	2	1	10	13	8.4	23.1069227553	22.3422250631	269.8	269.8	-1263.7225619389	-3145.8532496069	56846.6033572218	60313.4863772638	54743.7849526749	58716.4375677983	3366.5409664858	4742.9020590724
3	2	1	10	14	8.3	23.1691396384	22.3226580864	227.2	227.2	-1128.4489272457	-3086.7378157976	56458.7657279616	58632.7048527384	54363.8442830453	57160.978783586	3223.370372162	4558.46388495
3	2	1	10	15	9.7	23.3232823209	22.3448737254	255.6	255.6	-1015.2516741987	-3189.1098830904	57172.0347634537	58587.8227961257	54901.1358321479	57176.9249184133	3286.1506055045	4600.0077608028
3	2	1	10	16	10	23.2684199575	22.195771248	284	284	-856.5103044229	-3075.6066563666	57579.19699617	59573.1648040809	55226.9895165569	57919.1839544369	3208.717784036	4729.5875060106
3	2	1	10	17	8.9	23.1337446733	21.9945952873	284	284	-275.7340997614	-2410.5556946511	57527.2222526465	59449.1799522584	54681.7455952693	57241.9666418693	3121.2107571386	4617.7690050402
3	2	1	10	18	8.3	23.1587123826	21.9397837897	14.2	14.2	96.6935088625	-1899.1728730648	57902.0473464335	58951.5940114766	54679.5172277727	56388.5606533212	3125.8366097983	4462.2062312202
3	2	1	10	19	7.8	22.6924287733	21.9020642179	14.2	14.2	-1144.0813697842	-558.3612295228	48474.387526	48383.3918557972	46685.8455992151	45737.9208736609	2932.6232965691	3203.8322116591
3	2	1	10	20	7.2	22.4979577349	21.9719868722	14.2	14.2	-299.4030557323	-735.484217813	49310.5198592668	54687.0829764814	46939.0476881756	51869.448849593	2670.8752268235	3553.1183447014
3	2	1	10	21	6.7	22.5902511263	21.9730150246	14.2	14.2	87.1060838164	-644.4341282309	49846.0337781507	51274.1442818728	47150.5937079916	48607.1306092234	2608.3339863427	3311.4478008803
3	2	1	10	22	6.7	22.623700948	21.9587080328	14.2	14.2	269.8237348575	-940.8391718024	49841.000031419	53537.9420720261	47033.6896016506	50881.0300217139	2537.4866949109	3597.7512221146
3	2	1	10	23	6.7	22.6689419282	21.9200277634	14.2	14.2	493.0856246307	-722.3948665328	50246.7090967447	51912.5144284614	47277.2867176097	49229.3212045973	2476.3367545043	3405.5880903969
3	2	1	10	24	6.7	22.680264574	21.8690893582	14.2	14.2	648.1577989353	-559.4666921014	50392.6255041485	51858.6267066587	47307.8729239905	49028.9850724427	2436.5947812227	3389.1083263174
3	2	1	11	1	5.6	22.2420431448	21.8450412601	14.2	14.2	-251.6591305962	820.6078353696	35913.9425265304	36488.4921270572	34196.2351372997	33651.7447100444	1969.3665198269	2016.1395816433
3	2	1	11	2	6.1	22.0218969667	21.8521350035	14.2	14.2	774.3424682997	765.9888907765	38490.6017344327	43144.0581037859	36160.6833451628	40321.3057012127	1555.5759209702	2056.7635117967
3	2	1	11	3	5.6	22.0787073107	21.8332031162	14.2	14.2	1076.0782405829	886.3214381014	39259.5778841169	41103.6204555626	36628.4972975725	38231.9775090215	1555.0023459615	1985.3215084397
3	2	1	11	4	3.9	22.079410799	21.7848652631	14.2	14.2	1471.2727688972	889.7800704562	39147.9546769662	42591.3197354885	36231.2169912529	39569.549439026	1445.4649168161	2131.9902260063
3	2	1	11	5	5	22.0909073433	21.7329121614	14.2	14.2	1763.1367764331	1101.3366517586	39657.1270231087	42607.0327238177	36446.8965703519	39394.2254957577	1447.0936763237	2111.4705763015
