period4	week	month	day	hour	environment	t_1	t_2	t_3	t_4	t_5	hvac_1	hvac_2	hvac_3	hvac_4	hvac_5
2	1	1	7	11	8.625	22.2117852553	22.4559916928	22.21503612	22.2335874119	22.2412057005	3974.1250917587	1296.3136853206	3413.4843629826	1567.3585882688	5532.9921201317
2	1	1	7	12	7.8	22.2153531575	22.352282798	22.1957643614	22.2418862668	22.2859893702	4018.9062694942	1483.3413899098	3604.3343707025	1611.8037683123	5542.8164237597
2	1	1	7	13	8.4875	22.3277007811	22.4902561273	22.3330728785	22.3718868898	22.321730382	3184.3237040411	1271.2247195738	3128.2925711329	1400.2563631365	5228.2914061207
2	1	1	7	14	8.9	22.8162387189	22.6466548681	22.462443515	22.5080553645	22.3776533991	2087.8098297929	1079.380465655	2742.0971235349	1215.8588732087	4911.0049709738
2	1	1	7	15	9.5875	23.1003653068	22.6168992257	22.4892886592	22.5869282967	22.4338937329	1595.6309512468	1076.8800187123	2591.4284655792	1095.6390519717	4526.7682345455
2	1	1	7	16	9.625	23.4766706954	22.5648806497	22.4491197334	22.7378633381	22.4839348247	890.7152307273	1128.5415980764	2681.5569047548	952.8153596735	4322.6037437384
2	1	1	7	17	9.0875	22.7895834121	22.3520122263	22.2449197661	22.473320015	22.4872585815	2226.908249918	1396.726282484	3279.1012461184	1259.3182595864	4400.8989229878
2	1	1	7	18	8.525	22.3750155805	22.2079681788	22.1292863052	22.264056172	22.4408884157	3113.8550265537	1605.0667062541	3667.1933045801	1533.8176342256	4677.688946591
2	1	1	7	19	7.9875	22.2248692651	22.1230842367	22.0578009471	22.1512563999	22.402730493	3747.6578318541	1749.2351591026	3939.7210606249	1710.33514413	4949.162478956
2	1	1	7	20	7.425	22.165367861	22.0670643551	22.0073509488	22.0815249577	22.3719197355	4163.3216880311	1861.9686396254	4165.4084709155	1839.5025290755	5209.8792400886
2	1	1	7	21	6.8875	22.1019686288	22.0261894232	22.0384970769	22.0342070593	22.3461928994	4149.2317739115	1953.9880395215	4548.2259006804	1939.6127136979	5448.3725395222
2	1	1	7	22	6.7	19.5435253055	19.6112184465	19.5268370009	19.6424503601	20.1266479887	-1529.8115826581	-660.4436251408	-1517.4474077313	-647.5391422113	-2863.6547844557
2	1	1	7	23	6.325	18.1234900272	18.2188564173	18.0725491893	18.2519874697	18.815099145	-1351.4562046477	-595.0961083776	-1336.0670260569	-586.2092397416	-2544.1671115224
2	1	1	7	24	5.7875	17.5840410572	17.6362615404	17.5365744781	17.6621274912	18.34624994	-1352.6923374503	-599.8378922183	-1339.8982413826	-593.3855119976	-2561.3555647689
2	2	1	8	1	5.6	17.2594749392	17.2744832522	17.2068679271	17.2947796744	18.0494274756	-1336.3542062505	-595.5614480486	-1324.4941006134	-590.7420278026	-2537.0373911783
2	2	1	8	2	5.225	17.0152936579	17.0164049361	16.9671372244	17.0351359781	17.8389132539	-1352.3008325713	-602.0229222542	-1340.7093021965	-597.3720305215	-2572.6037318717
2	2	1	8	3	5	16.829805937	16.8167586806	16.7812520517	16.8331352145	17.672434736	-1356.6097835631	-606.1514157469	-1345.9765443542	-602.3828565225	-2583.9008545279
2	2	1	8	4	5	16.7196020037	16.6948164917	16.6709147808	16.7085327615	17.5740201114	-1343.9936992851	-600.9360680085	-1333.5840212013	-597.5265052977	-2563.486094445
2	2	1	8	5	4.625	16.59487346	16.5711825989	16.5484384967	16.5802247881	17.4702909344	-1373.8866855971	-612.950854207	-1363.1429210823	-608.6713911975	-2621.7269124824
2	2	1	8	6	4.4	16.482459083	16.4526704441	16.4328343433	16.4591029079	17.3718244448	-1386.9165955292	-620.3818873477	-1376.3862494848	-616.6333948846	-2647.3488100309
2	2	1	8	7	4.0875	17.8878211136	17.8681648395	17.8775567504	17.8684913241	18.5006510492	1925.9272704808	899.8834996821	1962.7727544202	901.456799346	1545.1075326362
2	2	1	8	8	3.9	20.8427649148	21.2400166325	20.9379047424	21.0030661426	21.4167247496	7820.474678775	3344.5909737716	7859.6469857979	3638.4162512483	10588.1438768089
2	2	1	8	9	3.9625	21.8054907081	22.9478288442	21.8122773837	21.7018040361	22.0720665468	5604.7887987837	1197.2185476859	6046.9692594222	2609.9649308789	7843.7682126173
2	2	1	8	10	6.375	22.1690607323	24.0681877762	22.0650729025	21.981131559	22.2103532576	4209.7120292694	-99.9355763947	4420.0960964328	2050.4077272527	6420.2683444467
2	2	1	8	11	8.55	22.541108423	24.619795259	22.1953387682	22.1945948774	22.2669320965	2722.2608253809	-818.7403263767	3536.5038854683	1626.5377733635	5521.720135063
2	2	1	8	12	9.625	23.0802437901	24.7849026906	22.3607149507	22.3726879983	22.3671742755	1588.5001576491	-782.0440300447	2929.9184614646	1334.275703608	4830.8472664476
2	2	1	8	13	11.875	23.6796614256	24.2932511516	22.5109721841	22.5402631809	22.4641720923	158.8473293213	-620.8929189924	2251.2992439364	1009.3629478217	3915.9812837156
2	2	1	8	14	12.375	24.0668087052	23.6378247479	22.6319432692	22.6886007941	22.5511684842	-934.4974304418	-28.8362857261	1916.9755526505	832.6025877172	3465.8531028172
2	2	1	8	15	13.25	24.6595744252	23.2702098478	22.701485058	22.8397199169	22.6233259228	-1283.8634185786	335.7915902827	1680.2561872336	664.0919341955	3012.5459642218
2	2	1	8	16	13.9375	24.5893787957	23.0147310165	22.6467186262	22.987274896	22.6727678878	-1206.4407130874	512.8849694454	1676.0419702287	514.8026591897	2682.163836722
2	2	1	8	17	11.8375	23.2753540925	22.6532111405	22.4145868155	22.6778346009	22.6474208864	875.8238814884	916.4155687708	2458.238931014	889.1459454135	3205.9436636796
2	2	1	8	18	11.2875	22.700945051	22.4220167905	22.2823480589	22.4320719129	22.5707381312	2046.0952828219	1168.1787963976	2852.9137963818	1152.0520516375	3536.0509935436
2	2	1	8	19	10.6375	22.4029156853	22.2848677687	22.1934557799	22.2898674288	22.5065454666	2704.9625821046	1368.8664460294	3177.4732392592	1357.9256687612	3909.5955932703
2	2	1	8	20	9.3125	22.2214551788	22.186285305	22.1142936543	22.1884440279	22.4537604049	3338.1938847804	1578.0832847017	3582.8165409543	1571.3606650166	4422.6174898128
2	2	1	8	21	8.9	22.181894381	22.1215257889	22.0593490799	22.122259936	22.4113204338	3691.0512498306	1692.8249122516	3804.466382264	1688.2499598909	4694.0818066548
2	2	1	8	22	9.2125	19.9305152867	19.9928466197	19.8508464072	20.0186528469	20.4741374233	-1272.3549394718	-545.440465083	-1252.4100433936	-532.879695722	-2395.10932998
2	2	1	8	23	9.4	18.7206114123	18.7797514824	18.6250876503	18.8070639209	19.348793949	-1057.8755528128	-462.8672742347	-1038.8187538038	-455.0563011242	-2005.9427347348
2	2	1	8	24	9.0875	18.273555887	18.288408339	18.1795542106	18.3104985052	18.9677812997	-1043.3451203847	-458.5093399899	-1025.9477997081	-452.5346977492	-1994.1467844129
3	2	1	9	1	8.2125	17.9008716279	17.8979215072	17.8098206881	17.9183204267	18.6408481042	-1102.5147273545	-484.5778922685	-1085.2976172048	-478.604142041	-2109.3305668468
3	2	1	9	2	9.175	17.7757191905	17.7280545279	17.6793349849	17.7409878962	18.5161573005	-973.7828842588	-436.9248874925	-960.5434732217	-435.1606115028	-1876.8965002045
3	2	1	9	3	8.9375	17.7219088843	17.6619838813	17.6271589438	17.6769270305	18.4553851223	-998.0761108286	-437.5791422244	-981.3848578313	-433.2657293423	-1921.6946933725
3	2	1	9	4	6.925	17.3720733477	17.3372643872	17.2800432116	17.3557474113	18.1484001975	-1192.7256471691	-522.0381409093	-1174.5089010225	-515.3414071397	-2278.4582195694
3	2	1	9	5	6.7875	17.1335397208	17.0842790025	17.0348220392	17.0996272904	17.9514844547	-1179.8904793733	-526.3445595753	-1164.6553132445	-523.1984860264	-2261.7564493053
3	2	1	9	6	6.8875	17.0520788203	16.991734772	16.9588650936	17.006204503	17.8910108294	-1160.7756264481	-514.7590033556	-1145.173175439	-511.2598316525	-2232.9683468363
3	2	1	9	7	6.325	18.0513693745	18.0209133036	18.0137108254	18.0320727777	18.6168737045	1287.4114464312	626.9203618913	1386.7903920777	623.5596715943	664.5369688122
3	2	1	9	8	6.1	20.9440203773	21.3208925476	20.9924609767	21.0588992423	21.4614571137	7176.2919716774	3081.9083885031	7435.4430552164	3408.2357211024	9934.6108064352
3	2	1	9	9	6.6625	21.8469446408	22.8919530039	21.8125222168	21.7357594529	22.0960765181	5418.814527795	1077.3926475716	5495.1062654882	2402.6278345018	7368.27305566
3	2	1	9	10	7.125	22.1579199321	23.8540627162	22.1047752598	22.0188126788	22.2521818696	3982.5623534192	131.893827215	4332.3513853089	1954.3828242166	6369.9381808563
3	2	1	9	11	7.7	22.5107144665	24.3078544026	22.233216691	22.232071897	22.2761572441	2894.9992499152	-560.5912409002	3534.707808502	1627.9739960915	5671.1293932931
3	2	1	9	12	8	22.9841080369	24.314837643	22.3714344046	22.391039055	22.3621297142	1966.3576223343	-626.6957956227	3123.0191756576	1412.8098592357	5229.5793023905
3	2	1	9	13	8.625	23.5182155874	23.9973405519	22.4921560633	22.5347421444	22.4513838185	930.0935909428	-253.8420510494	2739.4898555366	1216.381319905	4717.0629073389
3	2	1	9	14	9	23.7711664789	23.4849951509	22.5828255354	22.6490760039	22.5268271871	253.0497865437	354.4511569128	2481.0914347769	1078.7568090421	4326.2419367398
3	2	1	9	15	10.25	24.0086039462	23.1223017889	22.6040399443	22.7296493577	22.5823443497	-538.8816559938	655.3974778221	2261.3106877929	929.5652520617	3833.6450592293
3	2	1	9	16	10.8125	23.471441072	22.8320447167	22.5079771033	22.7108635128	22.6008135495	602.6451536319	842.2718993357	2381.5085805465	908.9609449096	3615.3631491084
3	2	1	9	17	10.2625	22.7808661772	22.5028991919	22.30601987	22.4498055973	22.5580405882	2071.871064806	1155.1507080275	2944.2942912265	1200.0248900027	3839.5782955252
3	2	1	9	18	10	22.4380356736	22.3174474546	22.2001233029	22.2929144929	22.4978472973	2724.856169996	1373.1316845952	3254.5419541249	1395.6522933094	4102.0021477086
3	2	1	9	19	9.625	22.2580868365	22.2142896867	22.135129884	22.2032086684	22.4498592884	3195.9480468732	1523.0470716233	3482.4580986954	1532.0416173056	4370.7073831584
3	2	1	9	20	9.0875	22.188454328	22.1414523258	22.0770724678	22.1364712589	22.4097941073	3667.1748903985	1653.3877372167	3722.7668558333	1655.7405990458	4656.7093653119
3	2	1	9	21	8.525	22.1445689624	22.0874968974	22.0282330347	22.0842590368	22.3760852178	3804.4082112688	1764.2889340775	3950.0144299068	1765.1058519835	4932.2073739113
3	2	1	9	22	7.9875	19.7549710047	19.8192489604	19.677170801	19.840163724	20.3047568878	-1399.41015079	-601.1763763059	-1377.5860283081	-587.8787144614	-2622.6500731162
3	2	1	9	23	7.1125	18.3399271273	18.4163159138	18.2545308889	18.4403755921	19.0216709857	-1284.4732438458	-563.2567949498	-1265.2191914934	-554.0911271087	-2423.4115688825
3	2	1	9	24	6.7	17.7481922325	17.7886546259	17.6692251876	17.8114169963	18.5266468053	-1262.5297705998	-558.9667398333	-1246.5122406453	-552.6282829385	-2402.776113486
3	2	1	10	1	6.7	17.4330279251	17.4365747325	17.3545292856	17.4554819439	18.2545242687	-1226.0693745041	-544.8951667641	-1211.423507577	-540.1597744502	-2346.1079032001
3	2	1	10	2	6.7	17.2373275914	17.2111358088	17.150747517	17.225829286	18.0771862066	-1203.599950236	-535.1445342052	-1188.5637567511	-530.9989935816	-2309.5482656853
3	2	1	10	3	6.325	17.0572439007	17.020252588	16.9704718804	17.0343915334	17.9215506932	-1227.0753250033	-544.2495829663	-1211.5795722814	-539.8963935431	-2356.8453158361
3	2	1	10	4	6.1	16.9096662259	16.8642592664	16.8258491	16.8771931452	17.7848446222	-1236.1850502853	-550.5184244576	-1221.8747042652	-546.9267288393	-2375.0269070354
3	2	1	10	5	6.1	16.8261561553	16.7731610902	16.7466125137	16.7854783649	17.7036033871	-1226.7882428898	-546.5823720597	-1213.1353330667	-543.4138874373	-2358.5312090502
3	2	1	10	6	6.1	16.7682896905	16.7093735265	16.6895879363	16.7209194207	17.6453153195	-1219.9553578784	-543.823614723	-1206.5995636363	-540.7738310838	-2346.2465722736
3	2	1	10	7	5.0375	17.9722776413	17.9251627703	17.9340479723	17.9296938546	18.543413864	1648.0071896183	787.0909915887	1728.987503515	784.5330242395	1168.1897042582
3	2	1	10	8	5.15	20.87388842	21.2796139038	20.9516072601	21.0195170296	21.4326013987	7407.5378568572	3225.7006726686	7667.2745505067	3550.5875360545	10264.3533721262
3	2	1	10	9	6.35	21.8176752361	22.8464842974	21.7890776965	21.7174620566	22.0842770978	5437.5728269419	1132.0664668201	5479.6919809242	2448.8225224352	7856.6549618729
3	2	1	10	10	6.8	22.1657177498	23.7075318991	22.1034737714	22.0095932038	22.2539906876	4285.2367803039	322.9726356791	4497.3104362285	1986.6659851883	6601.3558657263
3	2	1	10	11	6.9875	22.4585161212	24.0489734285	22.2521782456	22.2381327024	22.2799000169	3090.4677429544	-159.4198253207	3578.9567486818	1662.6546234929	5812.7255761825
3	2	1	10	12	7.35	22.8482786489	24.0496177708	22.3881354424	22.406659148	22.3513624627	2257.987221725	-208.2916113795	3158.587360985	1430.892199097	5418.1612876853
3	2	1	10	13	8.0625	23.3513541277	23.7964109053	22.4755100435	22.5177457652	22.43319289	1344.6285107552	48.77279655	2851.0378083104	1266.1514165375	4908.94082352
3	2	1	10	14	8.3375	23.7719894604	23.376194179	22.5449884422	22.6115503513	22.5084899286	372.1323439779	516.5633179334	2649.2215647749	1155.0397737535	4541.6099370737
3	2	1	10	15	9.175	24.2074939632	23.0506366934	22.5622506278	22.7056498185	22.5732167134	-917.1606294403	780.3174384695	2491.1061924036	1012.9861260461	4117.774834569
3	2	1	10	16	9.8875	24.2032392306	22.8219946337	22.5025333556	22.8747007531	22.6192565458	-1131.7213645679	904.5338846558	2514.6142910309	840.8103069798	3797.0892705603
3	2	1	10	17	9.3125	23.2084089681	22.5112958409	22.3034418153	22.5944229177	22.599319958	1351.9265097033	1207.4823238207	3074.0687519293	1118.5873674199	3951.1615464003
3	2	1	10	18	8.525	22.6119805124	22.3081412883	22.1807552469	22.3482364615	22.5277094767	2625.9480827929	1473.6727236036	3498.3669431074	1422.7586542265	4332.7959138556
3	2	1	10	19	7.9875	22.335713432	22.1889380047	22.1022649707	22.2107634838	22.467669435	3276.8397079912	1654.800104038	3788.2697019205	1622.9004775194	4674.418985829
3	2	1	10	20	7.425	22.2287063292	22.1104551781	22.0416351012	22.1219561021	22.4190129289	3955.0387613865	1795.0886631204	4044.6769161647	1775.8574849022	4999.7276765791
3	2	1	10	21	6.8875	22.1603688585	22.0519835382	22.0294987957	22.0568027821	22.3791032712	4479.1421864808	1912.2230779381	4251.255816305	1902.3298233157	5296.2874555617
3	2	1	10	22	6.7	19.6175146489	19.624278341	19.4860058122	19.6546140755	20.1674557625	-1536.7713675909	-659.9464996236	-1509.3116657083	-647.0067185914	-2865.8199967081
3	2	1	10	23	6.7	18.1752137633	18.2413859865	18.0739624432	18.2738336993	18.8869881099	-1311.2837467823	-576.8023688715	-1290.7316809624	-568.4453549641	-2475.8569975478
3	2	1	10	24	6.7	17.7040953282	17.7213979958	17.6137760867	17.74337594	18.4832059164	-1257.6247823786	-557.1892899409	-1240.7833872225	-551.3467758651	-2394.1305264755
3	2	1	11	1	6.0125	17.3397352586	17.3405058084	17.2583048929	17.361072207	18.1678669883	-1296.5810093854	-573.0509536385	-1280.1448783284	-567.2100506373	-2474.0659501051
3	2	1	11	2	5.9125	17.0814470186	17.0628851303	17.0016105379	17.07941957	17.9406616473	-1277.3073873743	-569.9001688389	-1263.2854735671	-566.0033824888	-2444.9633936024
3	2	1	11	3	5.7875	16.9369566259	16.9052216051	16.8610425446	16.9198132406	17.8082342809	-1275.9751030871	-567.6040732475	-1261.9110606414	-563.5614625948	-2445.6515597384
3	2	1	11	4	4.5375	16.6899527166	16.663224428	16.6145230954	16.6795965718	17.5886836277	-1394.413167179	-617.1506653376	-1378.755560291	-611.6027163913	-2663.9195213356
3	2	1	11	5	4.5875	16.5379148873	16.4861847496	16.4528900706	16.4993920863	17.4417883762	-1369.5401008933	-613.6157632378	-1355.9483478626	-610.7345915037	-2618.6196015642
3	2	1	11	6	4.3125	16.4444495532	16.3863157732	16.3592134395	16.3971850889	17.3670183634	-1392.4177044248	-618.3738953818	-1376.7779055123	-613.9627797986	-2664.4916247373
3	2	1	11	7	4.5875	17.858971644	17.8263504283	17.8268808266	17.8297833145	18.4712482867	1919.6535557975	920.7417946414	2008.181458085	915.3927643511	1468.047507044
3	2	1	11	8	4.625	20.7861010966	21.1587245002	20.9168528893	20.9708734903	21.3955679614	7695.3718261502	3435.3051128432	7913.6740438091	3666.6923543432	10460.9113773026
3	2	1	11	9	5.4	21.7867306448	22.4576913128	21.7626451194	21.6895367312	22.0622096639	5628.8267140095	1529.1209399563	5689.4946108311	2549.1306212462	8180.6975055849
3	2	1	11	10	6.0625	22.0514305902	23.0007329054	22.0717955393	21.9831334952	22.2273488432	4653.0289566221	1004.6863039761	4684.3388419363	2070.2641213756	6886.0925406639
3	2	1	11	11	6.0375	22.4660853634	23.8191355898	22.3239142952	22.2083228206	22.3469783383	3547.4536401416	237.996599552	4035.6495504835	1761.5356283083	6451.4823398119
3	2	1	11	12	6.625	22.861256552	24.0616850485	22.3950841304	22.3873073224	22.3568402564	2315.480811045	-172.2696800805	3267.7358333462	1502.644790664	5590.5611947484
3	2	1	11	13	7.625	23.1982434198	23.7173722263	22.5031907604	22.5366521477	22.42440434	1674.4548049095	161.8182524966	2852.1564528179	1276.916820566	5053.9215581993
3	2	1	11	14	8	23.8124455014	23.3520935307	22.5567519964	22.6183818026	22.4980300551	349.0975592106	560.3318486686	2672.8798329647	1171.1573423001	4667.8391325347
3	2	1	11	15	8.625	24.2966997672	23.0323532514	22.5631954792	22.7088162845	22.5662899159	-1109.6983922462	824.9178228465	2560.0194540822	1041.4006750705	4281.6977401287
3	2	1	11	16	9.625	24.3637430763	22.8141127436	22.4986443565	22.8988592546	22.6178999427	-1505.2399500388	926.0483565142	2565.4091502733	842.3597000844	3874.669017485
3	2	1	11	17	9.625	23.2799472905	22.5100989435	22.2995623908	22.6125150304	22.6010120423	1134.9248269206	1191.245196602	3048.5331165003	1086.5849486107	3884.5949989978
3	2	1	11	18	9.4	22.6466843548	22.3149731916	22.1861671152	22.3600498784	22.5266284818	2454.6567571312	1413.9469509691	3374.5454484647	1358.2221526347	4144.3458027383
3	2	1	11	19	9.775	22.351233514	22.2142522375	22.1283689847	22.235973561	22.4672137847	2973.7083683736	1515.6110127651	3485.4607537751	1484.498496197	4274.9809583636
3	2	1	11	20	10	22.2050546755	22.1582772618	22.0927315837	22.1689385443	22.4238474647	3302.4520762968	1576.3091492394	3559.2386918749	1559.052090098	4398.7775536357
3	2	1	11	21	10	22.1169741709	22.1191382599	22.0609330407	22.1235617809	22.3912946917	3544.8979303526	1631.3355066282	3659.3882750148	1622.9230296882	4535.5547802134
3	2	1	11	22	10	20.01916575	20.0960389048	19.9609261921	20.124196612	20.5338873233	-1192.1781743666	-510.5328807433	-1174.9161616834	-498.4295318188	-2246.4853269253
3	2	1	11	23	10	18.8726344456	18.9431225281	18.7991480487	18.9732560698	19.4361218517	-1007.5159152	-441.682961532	-991.442990805	-434.3946818778	-1903.0077028479
3	2	1	11	24	10	18.4944434404	18.530760026	18.4362281832	18.5515973178	19.1127837929	-964.773806424	-426.6157087916	-952.3021323208	-421.5104083667	-1838.0523650411
3	2	1	12	1	10	18.2730667548	18.2878559001	18.2210744977	18.3041498795	18.9130067345	-938.5692949843	-416.4537084205	-927.8090131611	-412.3828357253	-1795.5416675182
3	2	1	12	2	10	18.1426462387	18.1335191763	18.0846374787	18.1486433943	18.7873317885	-923.4228826754	-409.8393298945	-912.3576821034	-406.3441715697	-1769.2287274939
3	2	1	12	3	8.9375	17.931639257	17.9232562543	17.8692470388	17.938520593	18.6037532221	-1024.3003677797	-449.9014897318	-1010.6229753647	-444.3499596065	-1956.276434876
3	2	1	12	4	7.9875	17.6662235265	17.65116856	17.59575075	17.664520117	18.3753112166	-1104.0602943107	-488.4812103471	-1090.3485340886	-483.5222754453	-2105.3758499912
3	2	1	12	5	7.425	17.4628209619	17.4352355578	17.3830691491	17.4472976192	18.2079199838	-1146.4655514552	-507.6572711711	-1131.7495321033	-502.983228549	-2188.5648032137
3	2	1	12	6	6.8875	17.275607031	17.2369992696	17.1950008215	17.2498630815	18.0482020331	-1187.6675613058	-526.5140119151	-1173.0673108543	-522.1860178019	-2267.7005312008
