period4	week	month	day	hour	environment	t_1	t_2	t_3	t_4	t_5	pf_1	pf_2	pf_3	pf_4	pf_5	lf_1	lf_2	lf_3	lf_4	lf_5	ef_1	ef_2	ef_3	ef_4	ef_5	if_1	if_2	if_3	if_4	if_5	hvac_1	hvac_2	hvac_3	hvac_4	hvac_5
34	19	5	21	13	18.525	24.3769656863	24.826712435	24.5904233046	24.604746981	24.0871729843	4.4	2	4.4	2	8	1267.2	547.2	1267.2	547.2	2371.2	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-2401.9687911984	-1555.4504123907	-2837.7404800364	-1882.4736685724	-3378.9268632565
34	19	5	21	14	17.6125	24.5998387066	24.9268220814	24.8227324986	25.0005844948	24.1884660889	8.8	4	8.8	4	16	1425.6	615.6	1425.6	615.6	2667.6	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-3274.7971540756	-1832.8119570223	-3840.5239920567	-2708.1442111441	-4401.7013335817
34	19	5	21	15	17.2	24.6267252125	24.8551084839	24.7891804919	25.2050816024	24.2959286156	11	5	11	5	20	1584	684	1584	684	2964	844.8	364.8	844.8	364.8	1580.8	0	0	0	0	0	-3510.903507323	-1809.4194398806	-3934.6168295456	-2916.7836872272	-5043.5015562799
34	19	5	21	16	16.8875	24.550129048	24.7223083516	24.6774797183	25.1630490157	24.3318516976	11	5	11	5	20	1584	684	1584	684	2964	739.2	319.2	739.2	319.2	1383.2	0	0	0	0	0	-3093.9835887313	-1578.324399451	-3389.629629736	-2521.2556712127	-4660.3059974784
34	19	5	21	17	16.325	24.3604031153	24.5186262748	24.4771157425	24.7618406375	24.3117982233	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-2272.3510178862	-1187.6800521228	-2514.501592791	-1724.9389168203	-3777.6352896953
34	19	5	21	18	15.7875	24.204593386	24.3362790549	24.2960655019	24.469953458	24.2717581261	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-1847.2691053893	-953.5829921579	-2031.0678816283	-1278.1697914346	-3521.9541050475
34	19	5	21	19	14.85	23.5992765779	23.7918519997	23.6848438182	24.1947469131	23.7573750507	5.5	2.5	5.5	2.5	10	950.4	410.4	950.4	410.4	1778.4	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	-945.0831269508	-446.8458220475	-983.1539794838	-457.8109187836	-1922.2578997857
34	19	5	21	20	13.7125	23.049018557	23.1312181222	23.0732854586	23.3089746209	23.2741690819	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	321.2359844594	80.1495897832	282.6754146408	441.0197235877	-116.7681985113
34	19	5	21	21	12.9875	22.8449139643	22.9010656857	22.8595507648	22.9715918865	23.1223548466	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	755.2022553859	307.4332825343	730.9785428655	842.5021771849	461.5007717253
34	19	5	21	22	12.8	22.1082680783	22.2147103257	22.1234250035	22.2839080168	22.7721717993	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-308637.790218599	-139541.40588629	-308677.271358241	-142124.6777644	-592266.20538926	0	0	0	0	0
34	19	5	21	23	12.8	21.5303103358	21.6342153035	21.536268421	21.6794717285	22.3484127708	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-410189.364042474	-184593.452995483	-409978.835216949	-187440.429134099	-798246.899159089	0	0	0	0	0
34	19	5	21	24	12.425	21.2023918691	21.2825603316	21.1955923833	21.3075298249	22.0422340828	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-388566.974292659	-173908.479509946	-388047.184994292	-176124.177636512	-756754.583508355	0	0	0	0	0
34	20	5	22	1	11.8875	20.9549705306	21.0165594577	20.9363265301	21.0298874945	21.8496461759	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-396021.860702407	-176463.494182823	-395090.674491101	-178397.479429498	-776332.568555369	0	0	0	0	0
34	20	5	22	2	12.0125	20.7817281683	20.8296952202	20.7590493279	20.8357795268	21.6888613483	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-371533.583692161	-165223.508899378	-370546.58265045	-166868.493045527	-732046.983030793	0	0	0	0	0
34	20	5	22	3	11.8875	20.6787092449	20.7181038518	20.6600415174	20.7202587447	21.5858481627	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-369404.949202674	-163664.982507035	-368564.153330048	-165087.653245631	-728778.294060101	0	0	0	0	0
34	20	5	22	4	11.7	20.5667400944	20.6074096451	20.5516315034	20.6066142044	21.4818982713	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-392819.277071629	-173674.089615012	-392105.084105025	-175002.224150849	-776461.099551971	0	0	0	0	0
34	20	5	22	5	11.325	20.4773912327	20.5114126568	20.4559183689	20.5099677833	21.41025018	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-357587.338498256	-157620.597014175	-356728.099785244	-158699.613757021	-708578.093365062	0	0	0	0	0
34	20	5	22	6	11.475	20.5067485058	20.7869129626	20.8252286122	20.5668207253	21.3799668078	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-318174.596774407	-142461.240244004	-325054.192825177	-141219.481645636	-630412.152871056	0	0	0	0	0
34	20	5	22	7	12.3875	20.7703536415	21.7291215814	21.7464760358	20.9316687571	21.4240373575	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-256992.988777593	-121769.712753017	-277942.400625478	-115229.034422105	-504412.169554115	0	0	0	0	0
34	20	5	22	8	13.8	22.3253229692	23.6305195684	23.3568628147	22.4343039683	22.4278508164	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	0	0	0	0	0	2316.0284255861	7.7220734292	623.5173415871	1110.3635818097	3453.1218017911
34	20	5	22	9	15.4625	23.2172182187	25.2809895624	24.537949754	23.3307185952	23.1544549002	11	5	11	5	20	1425.6	615.6	1425.6	615.6	2667.6	422.4	182.4	422.4	182.4	790.4	0	0	0	0	0	-999.842565298	-1852.7481740879	-2134.6905639943	-992.5452136935	-1818.2183914778
34	20	5	22	10	16.475	24.1281811758	25.9314714956	24.8277226141	24.2430934982	23.875476375	11	5	11	5	20	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-2350.4351971091	-3292.78185469	-3823.1956107748	-2225.3851400338	-3723.9224391772
34	20	5	22	11	17.0125	24.4449122387	25.9391101898	24.794700905	24.5493617069	24.1213138057	11	5	11	5	20	1584	684	1584	684	2964	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-3134.6783863661	-3403.0178904235	-3916.2180385333	-2475.6094439258	-4532.2060377964
34	20	5	22	12	17.2	24.5711649188	25.5819538969	24.7572588255	24.6502762268	24.2370214467	8.8	4	8.8	4	16	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-3212.3072510952	-2764.1615629282	-3613.2064776061	-2339.9684978549	-4447.1315033525
34	20	5	22	13	17.8875	24.6213378194	25.1457944515	24.728336149	24.6936301259	24.2522748221	4.4	2	4.4	2	8	1267.2	547.2	1267.2	547.2	2371.2	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-2883.827487052	-1935.3906015219	-3095.4543208328	-2027.9390807633	-3688.4246997652
34	20	5	22	14	18.3	24.7193508388	24.9832141903	24.7762193846	24.9606441443	24.3376665492	8.8	4	8.8	4	16	1425.6	615.6	1425.6	615.6	2667.6	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-3649.9305262723	-1948.8104892337	-3743.6215835003	-2630.9677156481	-4909.2962374698
34	20	5	22	15	17.6125	24.7363571936	24.8702247427	24.7555493937	25.3072549465	24.4201120007	11	5	11	5	20	1584	684	1584	684	2964	844.8	364.8	844.8	364.8	1580.8	0	0	0	0	0	-3755.5100534676	-1846.7404686216	-3767.4023404917	-2844.3234435123	-5243.4372817718
34	20	5	22	16	17.2	24.7674438067	24.7843893034	24.7209696281	25.8484431614	24.4482610254	11	5	11	5	20	1584	684	1584	684	2964	739.2	319.2	739.2	319.2	1383.2	0	0	0	0	0	-3613.8098294222	-1665.3646512145	-3489.6383704376	-3041.7156754226	-4963.9727689453
34	20	5	22	17	16.8875	24.7275460811	24.6810074755	24.6427887967	26.220837844	24.4429952778	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-3183.1549526028	-1403.6969427948	-2976.4855894076	-3018.8700038201	-4323.536380941
34	20	5	22	18	16.0125	24.5544918699	24.500239179	24.4686785889	26.2526766901	24.4212895576	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-2679.5370240919	-1147.1549374363	-2455.3458040956	-2754.4663004676	-4055.6443665307
34	20	5	22	19	14.5375	23.9757616248	23.9530638618	23.8425556697	25.5942920166	23.9695052835	5.5	2.5	5.5	2.5	10	950.4	410.4	950.4	410.4	1778.4	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	-1083.6928366062	-466.4248697626	-1061.1613296668	-1286.04965337	-2010.3694210602
34	20	5	22	20	13.2125	23.2040180443	23.2105752676	23.1433327636	24.2298721988	23.4055745659	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	125.3352848055	54.8816711825	271.2345082543	205.9850687948	-375.6525814163
34	20	5	22	21	12.425	22.9162862328	22.9254499777	22.8829945106	23.297987671	23.2110278222	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	762.7897332413	339.1463442768	814.191864144	784.7241206876	369.7643485266
34	20	5	22	22	12.2	22.1244643543	22.1705994986	22.0694816278	22.5596019193	22.8565438785	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-290686.211864369	-127679.859849272	-289089.189365463	-132893.755581164	-576160.741042428	0	0	0	0	0
34	20	5	22	23	11.8875	21.5068550172	21.5541859895	21.4481687161	21.8226225298	22.4259618186	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-300839.074602263	-132174.703087181	-298855.840855949	-136622.813259126	-611872.455442164	0	0	0	0	0
34	20	5	22	24	11.325	21.101199568	21.1458897528	21.0476063221	21.302381184	22.0593972464	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-327977.574903599	-143813.4201259	-326036.64188345	-146950.134538453	-666701.403060247	0	0	0	0	0
34	20	5	23	1	11.1	20.8279716657	20.8624330295	20.7749032296	20.9516470572	21.8213558057	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-312977.636165367	-136890.043462108	-311136.766828993	-138909.073787171	-638459.940698815	0	0	0	0	0
34	20	5	23	2	10.7875	20.6461678498	20.6651535258	20.5883460488	20.7164296845	21.6698512683	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-261187.870641638	-113885.157896532	-259535.271429744	-115068.510768488	-534400.902320779	0	0	0	0	0
34	20	5	23	3	10.6	20.5314655362	20.5302758808	20.4634896432	20.5610084964	21.5788219231	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-191746.056509589	-83314.8769116928	-190384.070699107	-83953.9324918778	-392248.693785133	0	0	0	0	0
